1.703671331436314773e+01,6.126512127163014156e+02
2.197615305450896983e+01,6.095438042682699233e+02
2.272455301513712556e+01,6.011538014585835299e+02
2.494672520592534681e+01,5.511245254452678637e+02
3.160748485551592779e+01,1.031555766581409443e+03
3.311292016093333501e+01,1.033834532776632386e+03
3.389298319681883953e+01,1.021430794054905164e+03
3.745076147118960819e+01,1.041939689811916196e+03
4.518400196933647095e+01,1.429652869760185240e+03
4.797441630217629438e+01,1.694391883617025542e+03
5.201577608956833387e+01,2.227053481750502669e+03
6.653473532575455351e+01,1.640271186480469169e+03
6.729464913193083930e+01,1.651613227315785934e+03
7.309497024690574563e+01,2.131564413685275213e+03
7.579186714644744427e+01,2.273312435513539185e+03
8.891765107131047330e+01,1.297524034662544636e+03
9.447618142977475486e+01,1.470678394643648517e+03
9.554962610703074688e+01,1.402554440206024992e+03
9.689674603616143145e+01,1.315547003661130020e+03
1.061157644705588154e+02,1.942975885406399811e+03
1.102773002875359509e+02,1.864250129921330426e+03
1.118290984289702834e+02,1.844971198282848036e+03
1.133164301787723502e+02,1.798244120686462338e+03
1.230531576863774603e+02,7.004632367435433480e+02
1.242642049006125831e+02,6.545541159674799019e+02
1.361789754969371131e+02,1.907270517116761312e+03
1.375258626078259852e+02,2.044563016325286299e+03
1.390108919864983079e+02,2.300542085550955562e+03
1.538266502062757866e+02,1.026672699795111839e+03
1.592388669119354176e+02,1.785974768381627655e+03
1.617870983872984141e+02,2.199405348577435689e+03
1.650852450306288119e+02,1.862231122580027659e+03
1.717484509782472628e+02,2.170042381233982724e+03
1.727521408926115782e+02,2.235964912280700901e+03
1.739608857357169711e+02,2.215402099050826564e+03
1.751005594449306386e+02,2.199094732063388619e+03
1.758085385673209089e+02,2.226373518064824111e+03
2.012874350570286595e+02,1.966454187297169483e+03
2.071929664096717545e+02,1.154809424733637115e+03
2.199767725833757765e+02,2.051897960690176660e+03
2.345794363666657603e+02,1.651730041798281945e+03
2.368242289860914980e+02,1.803566897012479330e+03
2.400705444664918105e+02,2.056059645009122050e+03
2.438579125269588417e+02,2.620859659723151253e+03
2.554387400917910895e+02,2.794306254630754665e+03
2.605672278454022148e+02,1.687091434023855527e+03
2.613442714444341846e+02,1.596051358425557737e+03
2.654539687015367235e+02,1.180710093600613618e+03
2.739035983561956300e+02,2.399644166545912412e+03
2.817891519167424690e+02,1.348366519020988562e+03
2.852081437524832381e+02,1.490277369399937015e+03
2.900282808715578540e+02,1.939340463151775111e+03
3.034986705935288569e+02,2.049700626959246620e+03
3.150830367734282618e+02,1.139999999999998181e+03
3.199916740109401871e+02,1.651092618979764666e+03
3.216484528683571398e+02,1.693137931034481426e+03
3.246858807736215908e+02,1.942064405813620851e+03
3.265842732144118941e+02,1.894295240809345614e+03
3.334530022274531120e+02,1.120341407808490658e+03
3.410465719906142112e+02,9.583619264747767375e+02
3.521607968257864059e+02,1.494092333998287813e+03
3.548604588032739002e+02,1.659028213166141995e+03
3.645099355315333014e+02,1.970349007314522623e+03
