0.07742848378702938, 3.7238895320647885
0.5313127714944521, 10.055115227436886
0.9094012527087685, 15.119779143289719
1.2883802851743091, 21.452588040886212
1.6284224379335317, 25.672613570022065
2.044557247602942, 31.581915872591793
2.4603952068552726, 37.068503181246996
3.027527928676747, 44.6654990550262
3.6309258764508634, 50.570843352034956
4.15971541940017, 56.90048584518263
4.838612323250318, 63.649676927796094
5.253262880834352, 67.44540426079303
5.667616588001312, 70.81841659987535
6.3456229406002365, 76.29946270074515
7.399342971076878, 83.46345276615116
8.000959816348544, 86.83250709967251
8.82773770297148, 90.83088431739252
9.504111378276491, 93.98699795173218
10.556050306250679, 98.61469805365083
11.757502894291566, 102.8165167572061
12.508039698795777, 104.91425970453493
13.483737544651252, 107.64132553606244
14.121768041084096, 109.53008578977061
14.909460622792174, 111.20432214207267
15.809659512571614, 113.08754118799546
16.484845786208332, 114.55279484667683
17.572159388883936, 116.22069839008131
18.547115108696726, 117.8909767368224
19.70918554140568, 119.34593958104522
20.458980219867204, 120.38689504358764
21.35873383402103, 121.63604159863854
23.007836851010772, 123.29207112536004
24.43222410227485, 124.95285025875472
25.331384015594537, 125.35656682597651
26.83037967168343, 126.59304776323222
28.104659562046677, 127.83427830716114
29.67826362296038, 128.6464610482779
