,time,NU_E,NU_E_BAR,NU_X+NU_X_BAR,Total
2226,1.452295683662,0.630355150672217,0.792444275809889,3.7353471920916146,5.158146618573721
2227,1.453310675329,0.6295121719778036,0.7931152933940174,3.7337620019084405,5.1563894672802615
2228,1.454311421554,0.6288233476866936,0.7928808498747059,3.7317611729154536,5.1534653704768525
2229,1.45532344016,0.6288854416143295,0.7914306992374797,3.730252677459479,5.150568818311288
2230,1.456324462294,0.6279813783350062,0.7924350986624435,3.7305776643474045,5.150994141344855
2231,1.457330413128,0.6267187294765347,0.7946627991092643,3.7295176654853295,5.150899194071128
2232,1.458349189433,0.6254022463868131,0.7965606575558344,3.728833871849251,5.150796775791898
2233,1.459353359045,0.6255194538615225,0.7955486902114511,3.726938612389937,5.148006756462911
2234,1.460322209338,0.6256119895727882,0.7943392084383729,3.72453881872411,5.144490016735271
2235,1.46133672772,0.625319128214474,0.7950914163474042,3.7245702670221523,5.1449808115840305
2236,1.462362465533,0.6227932209597262,0.7987505565552345,3.7235661902284862,5.145109967743446
2237,1.463369408182,0.6244920379322277,0.7940066735391011,3.7192806773072795,5.1377793887786085
2238,1.464370502497,0.6260195263886634,0.7902653048671293,3.716131686839405,5.132416518095198
2239,1.465378047066,0.6263616514215166,0.7896378899618401,3.7151911352158997,5.131190676599257
2240,1.466379132108,0.6263578992567853,0.7882169785696326,3.7128316910477657,5.127406568874183
2241,1.46738167046,0.6266239160850837,0.7873679768739209,3.711724361626357,5.125716254585361
2242,1.46838983257,0.6254406726103607,0.788711685305995,3.710714177651775,5.12486653556813
2243,1.469397986992,0.6262793505388181,0.7848021897385425,3.706954808339948,5.118036348617309
2244,1.470244525527,0.6262446603545455,0.7852224949134439,3.7074214236956666,5.118888578963656
2245,1.471230100414,0.6233734054568024,0.7897944602518715,3.7075088811908508,5.120676746899525
2246,1.472232079512,0.620058505402984,0.7933848809788059,3.7065948128373254,5.120038199219115
2247,1.473234524899,0.6219275532626817,0.7881036305814448,3.702340638206325,5.112371822050451
2248,1.474235534747,0.6241108118859037,0.7839822060239818,3.6996835887802924,5.107776606690178
2249,1.474464240401,0.6243550819235506,0.7829616316955202,3.6987936580221534,5.106110371641225
2250,1.475476662297,0.622057734955756,0.7870917953293526,3.698444989376206,5.1075945196613155
2251,1.476478624572,0.6214875748915463,0.7870273348522902,3.698133803912606,5.106648713656442
2252,1.477482361096,0.6229520150420409,0.7824478091859609,3.694430152009804,5.099829976237806
2253,1.478491053985,0.6214723074267615,0.7857903006450694,3.694520963665877,5.101783571737708
2254,1.479502205401,0.622062291171429,0.7838449830931329,3.6920903868744115,5.097997661138973
2255,1.480506803502,0.6226742593304658,0.7829301162577903,3.6916109205477414,5.097215296135997
2256,1.481517576657,0.6217148125143628,0.7831424220811566,3.689496915605524,5.094354150201043
2257,1.482521387918,0.6208633156987594,0.7853079859734665,3.690403845907538,5.096575147579764
2258,1.483522614083,0.6190631523197552,0.7884035290552169,3.6907207021105863,5.098187383485558
2259,1.484524518904,0.6192555026543182,0.7862077510277383,3.687407370211961,5.092870623894017
2260,1.485528710817,0.6197969853380003,0.7838607181041055,3.6844444904415496,5.088102193883656
2261,1.486538282637,0.6196619035455948,0.7848504360766952,3.685080340466092,5.089592680088382
2262,1.487538575524,0.6188365223448806,0.7851509287741385,3.683305663761129,5.087293114880148
2263,1.488542334521,0.618609512971048,0.7846069550932282,3.6812869133732904,5.084503381437567
2264,1.489543225989,0.6190629124163546,0.7820733529573218,3.6799570300541298,5.081093295427806
2265,1.490546226978,0.6201272703867762,0.7804078704175514,3.678137393552045,5.078672534356373
2266,1.491552007922,0.6205570516278037,0.7795516024806685,3.6766025630240815,5.076711217132553
2267,1.492540325458,0.620426981223257,0.7792973448186076,3.6757036061320143,5.075427932173878
2268,1.493557354041,0.6184861864774567,0.7820006230304933,3.6748336927098046,5.075320502217755
2269,1.494568444389,0.619394561193864,0.7784428094925095,3.671991636429126,5.0698290071155
2270,1.495569046727,0.6207239148461017,0.7764200586461769,3.6715274597000342,5.068671433192313
2271,1.496573658961,0.618757199653447,0.7803915854391809,3.6721673752427764,5.071316160335404
2272,1.497589397123,0.6191225060095846,0.7795850976108393,3.671221099612961,5.069928703233384
2273,1.498592479982,0.6175822261104663,0.7812478858028704,3.669898506668246,5.0687286185815825
2274,1.499483387696,0.6182719790847325,0.7795399134298601,3.669165075110151,5.0669769676247425
2275,1.50048387618,0.6160183864215075,0.7850942319747775,3.670855031431669,5.071967649827954
2276,1.501488454311,0.6136693184804176,0.788023685813988,3.6696287574613713,5.071321761755777
2277,1.502488955184,0.6174653552212263,0.7781815828309703,3.6634378520515547,5.059084790103751
2278,1.503496348064,0.6198313969586369,0.7747171806687363,3.6628698586048842,5.057418436232258
2279,1.504506916492,0.6188832838434246,0.7764996050498191,3.6624883599639735,5.057871248857217
2280,1.505525007776,0.6161493862296729,0.7806164470869636,3.664640807708572,5.061406641025209
2281,1.506535838747,0.6148326366934914,0.7822828581317024,3.663856323892773,5.0609718187179675
2282,1.507542429292,0.615705892398275,0.7815858445000038,3.6641787219913406,5.0614704588896196
2283,1.508551261399,0.6134893977022151,0.785409399396545,3.6644514723228947,5.063350269421655
2284,1.509556270751,0.6134149950751783,0.7847601272098621,3.6628668961527513,5.061042018437791
