LECROYHDO6104A	50809	Waveform
Segments	1	SegmentSize	2502
Segment	TrigTime	TimeSinceSegment1
#1	19-Dec-2022 20:04:08	0                 
Time	Ampl
-2.500715e-06	-0.012134
-2.498715e-06	-0.012622
-2.496715e-06	-0.012744
-2.494715e-06	-0.0125
-2.492715e-06	-0.012622
-2.490715e-06	-0.012866
-2.488715e-06	-0.012622
-2.486715e-06	-0.012256
-2.484715e-06	-0.0125
-2.482715e-06	-0.012988
-2.480715e-06	-0.01311
-2.478715e-06	-0.013476
-2.476715e-06	-0.013598
-2.474715e-06	-0.013964
-2.472715e-06	-0.01372
-2.470715e-06	-0.013354
-2.468715e-06	-0.013964
-2.466715e-06	-0.014452
-2.464715e-06	-0.014452
-2.462715e-06	-0.015062
-2.460715e-06	-0.015428
-2.458715e-06	-0.015306
-2.456715e-06	-0.015794
-2.454715e-06	-0.01555
-2.452715e-06	-0.015916
-2.450715e-06	-0.01616
-2.448715e-06	-0.01616
-2.446715e-06	-0.016648
-2.444715e-06	-0.01677
-2.442715e-06	-0.016648
-2.440715e-06	-0.016404
-2.438715e-06	-0.01677
-2.436715e-06	-0.016648
-2.434715e-06	-0.01738
-2.432715e-06	-0.01738
-2.430715e-06	-0.017868
-2.428715e-06	-0.017746
-2.426715e-06	-0.01799
-2.424715e-06	-0.018112
-2.422715e-06	-0.01799
-2.420715e-06	-0.018234
-2.418715e-06	-0.018234
-2.416715e-06	-0.01799
-2.414715e-06	-0.018112
-2.412715e-06	-0.01799
-2.410715e-06	-0.01799
-2.408715e-06	-0.01799
-2.406715e-06	-0.01799
-2.404715e-06	-0.017624
-2.402715e-06	-0.01738
-2.400715e-06	-0.017624
-2.398715e-06	-0.017624
-2.396715e-06	-0.017136
-2.394715e-06	-0.017136
-2.392715e-06	-0.017746
-2.390715e-06	-0.01738
-2.388715e-06	-0.017258
-2.386715e-06	-0.016648
-2.384715e-06	-0.017136
-2.382715e-06	-0.01738
-2.380715e-06	-0.01677
-2.378715e-06	-0.01677
-2.376715e-06	-0.016282
-2.374715e-06	-0.017136
-2.372715e-06	-0.017014
-2.370715e-06	-0.017258
-2.368715e-06	-0.017258
-2.366715e-06	-0.017136
-2.364715e-06	-0.01738
-2.362715e-06	-0.017136
-2.360715e-06	-0.017014
-2.358715e-06	-0.016892
-2.356715e-06	-0.017014
-2.354715e-06	-0.01677
-2.352715e-06	-0.01677
-2.350715e-06	-0.01677
-2.348715e-06	-0.017136
-2.346715e-06	-0.01799
-2.344715e-06	-0.017624
-2.342715e-06	-0.017746
-2.340715e-06	-0.017868
-2.338715e-06	-0.017868
-2.336715e-06	-0.017746
-2.334715e-06	-0.017624
-2.332715e-06	-0.017624
-2.330715e-06	-0.018112
-2.328715e-06	-0.018112
-2.326715e-06	-0.018112
-2.324715e-06	-0.018478
-2.322715e-06	-0.018112
-2.320715e-06	-0.018478
-2.318715e-06	-0.01799
-2.316715e-06	-0.01738
-2.314715e-06	-0.018356
-2.312715e-06	-0.01799
-2.310715e-06	-0.0186
-2.308715e-06	-0.0186
-2.306715e-06	-0.0186
-2.304715e-06	-0.0186
-2.302715e-06	-0.019088
-2.300715e-06	-0.018844
-2.298715e-06	-0.018844
-2.296715e-06	-0.018966
-2.294715e-06	-0.01921
-2.292715e-06	-0.019088
-2.290715e-06	-0.019576
-2.288715e-06	-0.018478
-2.286715e-06	-0.018478
-2.284715e-06	-0.018722
-2.282715e-06	-0.018722
-2.280715e-06	-0.018966
-2.278715e-06	-0.018966
-2.276715e-06	-0.018966
-2.274715e-06	-0.0186
-2.272715e-06	-0.0186
-2.270715e-06	-0.018844
-2.268715e-06	-0.019332
-2.266715e-06	-0.019332
-2.264715e-06	-0.019698
-2.262715e-06	-0.020064
-2.260715e-06	-0.019942
-2.258715e-06	-0.020064
-2.256715e-06	-0.020186
-2.254715e-06	-0.020064
-2.252715e-06	-0.020186
-2.250715e-06	-0.020064
-2.248715e-06	-0.020064
-2.246715e-06	-0.020186
-2.244715e-06	-0.02043
-2.242715e-06	-0.020186
-2.240715e-06	-0.020552
-2.238715e-06	-0.020918
-2.236715e-06	-0.020674
-2.234715e-06	-0.020796
-2.232715e-06	-0.02104
-2.230715e-06	-0.021528
-2.228715e-06	-0.02165
-2.226715e-06	-0.02165
-2.224715e-06	-0.02165
-2.222715e-06	-0.021772
-2.220715e-06	-0.021528
-2.218715e-06	-0.022626
-2.216715e-06	-0.022138
-2.214715e-06	-0.022016
-2.212715e-06	-0.022138
-2.210715e-06	-0.022016
-2.208715e-06	-0.022016
-2.206715e-06	-0.02226
-2.204715e-06	-0.021894
-2.202715e-06	-0.02226
-2.200715e-06	-0.022504
-2.198715e-06	-0.022504
-2.196715e-06	-0.022016
-2.194715e-06	-0.02165
-2.192715e-06	-0.021772
-2.190715e-06	-0.022138
-2.188715e-06	-0.022138
-2.186715e-06	-0.022138
-2.184715e-06	-0.022138
-2.182715e-06	-0.022138
-2.180715e-06	-0.021894
-2.178715e-06	-0.021894
-2.176715e-06	-0.022138
-2.174715e-06	-0.022138
-2.172715e-06	-0.021894
-2.170715e-06	-0.022138
-2.168715e-06	-0.02226
-2.166715e-06	-0.022626
-2.164715e-06	-0.021406
-2.162715e-06	-0.022016
-2.160715e-06	-0.022138
-2.158715e-06	-0.022138
-2.156715e-06	-0.02165
-2.154715e-06	-0.022016
-2.152715e-06	-0.022016
-2.150715e-06	-0.022138
-2.148715e-06	-0.022382
-2.146715e-06	-0.022504
-2.144715e-06	-0.022748
-2.142715e-06	-0.022626
-2.140715e-06	-0.022626
-2.138715e-06	-0.022748
-2.136715e-06	-0.022504
-2.134715e-06	-0.022382
-2.132715e-06	-0.021772
-2.130715e-06	-0.02165
-2.128715e-06	-0.021528
-2.126715e-06	-0.021162
-2.124715e-06	-0.020918
-2.122715e-06	-0.02104
-2.120715e-06	-0.021284
-2.118715e-06	-0.02104
-2.116715e-06	-0.02043
-2.114715e-06	-0.020308
-2.112715e-06	-0.020552
-2.110715e-06	-0.02043
-2.108715e-06	-0.020918
-2.106715e-06	-0.020674
-2.104715e-06	-0.02165
-2.102715e-06	-0.021406
-2.100715e-06	-0.020918
-2.098715e-06	-0.020674
-2.096715e-06	-0.021528
-2.094715e-06	-0.021284
-2.092715e-06	-0.021772
-2.090715e-06	-0.021894
-2.088715e-06	-0.021406
-2.086715e-06	-0.022016
-2.084715e-06	-0.021162
-2.082715e-06	-0.021162
-2.080715e-06	-0.02165
-2.078715e-06	-0.022138
-2.076715e-06	-0.020918
-2.074715e-06	-0.021406
-2.072715e-06	-0.02165
-2.070715e-06	-0.021894
-2.068715e-06	-0.02165
-2.066715e-06	-0.021772
-2.064715e-06	-0.021894
-2.062715e-06	-0.022138
-2.060715e-06	-0.022016
-2.058715e-06	-0.02104
-2.056715e-06	-0.02043
-2.054715e-06	-0.02043
-2.052715e-06	-0.02043
-2.050715e-06	-0.019698
-2.048715e-06	-0.01982
-2.046715e-06	-0.019454
-2.044715e-06	-0.019454
-2.042715e-06	-0.018844
-2.040715e-06	-0.018234
-2.038715e-06	-0.018112
-2.036715e-06	-0.018356
-2.034715e-06	-0.01799
-2.032715e-06	-0.017746
-2.030715e-06	-0.017502
-2.028715e-06	-0.01738
-2.026715e-06	-0.017258
-2.024715e-06	-0.017746
-2.022715e-06	-0.017868
-2.020715e-06	-0.017258
-2.018715e-06	-0.017868
-2.016715e-06	-0.01799
-2.014715e-06	-0.017624
-2.012715e-06	-0.017502
-2.010715e-06	-0.017258
-2.008715e-06	-0.017014
-2.006715e-06	-0.01738
-2.004715e-06	-0.017014
-2.002715e-06	-0.017258
-2.000715e-06	-0.017136
-1.998715e-06	-0.017258
-1.996715e-06	-0.016892
-1.994715e-06	-0.016648
-1.992715e-06	-0.01677
-1.990715e-06	-0.017502
-1.988715e-06	-0.017258
-1.986715e-06	-0.017014
-1.984715e-06	-0.017502
-1.982715e-06	-0.017624
-1.980715e-06	-0.017746
-1.978715e-06	-0.017868
-1.976715e-06	-0.017624
-1.974715e-06	-0.017502
-1.972715e-06	-0.017624
-1.970715e-06	-0.017258
-1.968715e-06	-0.017624
-1.966715e-06	-0.017624
-1.964715e-06	-0.018356
-1.962715e-06	-0.017624
-1.960715e-06	-0.018356
-1.958715e-06	-0.018478
-1.956715e-06	-0.018478
-1.954715e-06	-0.018478
-1.952715e-06	-0.0186
-1.950715e-06	-0.019332
-1.948715e-06	-0.01921
-1.946715e-06	-0.019088
-1.944715e-06	-0.018966
-1.942715e-06	-0.019454
-1.940715e-06	-0.01982
-1.938715e-06	-0.020186
-1.936715e-06	-0.020186
-1.934715e-06	-0.020186
-1.932715e-06	-0.020308
-1.930715e-06	-0.020552
-1.928715e-06	-0.020308
-1.926715e-06	-0.020918
-1.924715e-06	-0.020918
-1.922715e-06	-0.020674
-1.920715e-06	-0.020796
-1.918715e-06	-0.021162
-1.916715e-06	-0.021406
-1.914715e-06	-0.021284
-1.912715e-06	-0.021894
-1.910715e-06	-0.02226
-1.908715e-06	-0.021528
-1.906715e-06	-0.021894
-1.904715e-06	-0.022138
-1.902715e-06	-0.022626
-1.900715e-06	-0.022504
-1.898715e-06	-0.022138
-1.896715e-06	-0.022016
-1.894715e-06	-0.021772
-1.892715e-06	-0.021406
-1.890715e-06	-0.020918
-1.888715e-06	-0.020674
-1.886715e-06	-0.020918
-1.884715e-06	-0.020918
-1.882715e-06	-0.02104
-1.880715e-06	-0.020918
-1.878715e-06	-0.020674
-1.876715e-06	-0.020674
-1.874715e-06	-0.02104
-1.872715e-06	-0.02104
-1.870715e-06	-0.021284
-1.868715e-06	-0.02043
-1.866715e-06	-0.020552
-1.864715e-06	-0.020308
-1.862715e-06	-0.02043
-1.860715e-06	-0.02043
-1.858715e-06	-0.019942
-1.856715e-06	-0.020308
-1.854715e-06	-0.019942
-1.852715e-06	-0.019942
-1.850715e-06	-0.019332
-1.848715e-06	-0.01921
-1.846715e-06	-0.019454
-1.844715e-06	-0.02043
-1.842715e-06	-0.01982
-1.840715e-06	-0.019698
