LECROYHDO6104A	50809	Waveform
Segments	1	SegmentSize	2502
Segment	TrigTime	TimeSinceSegment1
#1	19-Dec-2022 19:51:21	0                 
Time	Ampl
-2.5002e-06	-0.0182988
-2.4982e-06	-0.0182988
-2.4962e-06	-0.01791
-2.4942e-06	-0.0181044
-2.4922e-06	-0.0181368
-2.4902e-06	-0.0184932
-2.4882e-06	-0.0184932
-2.4862e-06	-0.0185904
-2.4842e-06	-0.0184608
-2.4822e-06	-0.0190116
-2.4802e-06	-0.0194976
-2.4782e-06	-0.0195948
-2.4762e-06	-0.0194976
-2.4742e-06	-0.0196596
-2.4722e-06	-0.0194004
-2.4702e-06	-0.019368
-2.4682e-06	-0.0194652
-2.4662e-06	-0.0195948
-2.4642e-06	-0.019368
-2.4622e-06	-0.0194004
-2.4602e-06	-0.0194004
-2.4582e-06	-0.0196272
-2.4562e-06	-0.0195624
-2.4542e-06	-0.019692
-2.4522e-06	-0.0194652
-2.4502e-06	-0.0197244
-2.4482e-06	-0.0194976
-2.4462e-06	-0.019692
-2.4442e-06	-0.019368
-2.4422e-06	-0.0194976
-2.4402e-06	-0.0190764
-2.4382e-06	-0.0191412
-2.4362e-06	-0.0187848
-2.4342e-06	-0.0189792
-2.4322e-06	-0.0189468
-2.4302e-06	-0.0191412
-2.4282e-06	-0.018882
-2.4262e-06	-0.019368
-2.4242e-06	-0.019368
-2.4222e-06	-0.0192708
-2.4202e-06	-0.0191736
-2.4182e-06	-0.0194652
-2.4162e-06	-0.01953
-2.4142e-06	-0.0197892
-2.4122e-06	-0.0196596
-2.4102e-06	-0.0201132
-2.4082e-06	-0.0201456
-2.4062e-06	-0.0199836
-2.4042e-06	-0.0201456
-2.4022e-06	-0.0202428
-2.4002e-06	-0.0204696
-2.3982e-06	-0.0205992
-2.3962e-06	-0.020664
-2.3942e-06	-0.020826
-2.3922e-06	-0.0206964
-2.3902e-06	-0.02034
-2.3882e-06	-0.0205344
-2.3862e-06	-0.0205992
-2.3842e-06	-0.0204696
-2.3822e-06	-0.0204372
-2.3802e-06	-0.0202752
-2.3782e-06	-0.0200808
-2.3762e-06	-0.0202428
-2.3742e-06	-0.0204696
-2.3722e-06	-0.0201456
-2.3702e-06	-0.0202752
-2.3682e-06	-0.02034
-2.3662e-06	-0.020178
-2.3642e-06	-0.0201132
-2.3622e-06	-0.0204048
-2.3602e-06	-0.0205668
-2.3582e-06	-0.0208908
-2.3562e-06	-0.020664
-2.3542e-06	-0.0211824
-2.3522e-06	-0.021312
-2.3502e-06	-0.0214092
-2.3482e-06	-0.0212472
