LECROYHDO6104A	50809	Waveform
Segments	1	SegmentSize	2502
Segment	TrigTime	TimeSinceSegment1
#1	19-Dec-2022 19:24:07	0                 
Time	Ampl
-2.490231e-06	-0.020312
-2.488231e-06	-0.0199776
-2.486231e-06	-0.0196736
-2.484231e-06	-0.0195824
-2.482231e-06	-0.0196432
-2.480231e-06	-0.0194608
-2.478231e-06	-0.0197648
-2.476231e-06	-0.0196128
-2.474231e-06	-0.019552
-2.472231e-06	-0.0195824
-2.470231e-06	-0.0197648
-2.468231e-06	-0.019704
-2.466231e-06	-0.0198256
-2.464231e-06	-0.0195216
-2.462231e-06	-0.0197648
-2.460231e-06	-0.0199168
-2.458231e-06	-0.0198864
-2.456231e-06	-0.0199168
-2.454231e-06	-0.0200992
-2.452231e-06	-0.020312
-2.450231e-06	-0.0203728
-2.448231e-06	-0.0201296
-2.446231e-06	-0.0199776
-2.444231e-06	-0.0197952
-2.442231e-06	-0.0200384
-2.440231e-06	-0.0200384
-2.438231e-06	-0.0201296
-2.436231e-06	-0.0200688
-2.434231e-06	-0.0199472
-2.432231e-06	-0.0198864
-2.430231e-06	-0.020008
-2.428231e-06	-0.0200384
-2.426231e-06	-0.019856
-2.424231e-06	-0.0194
-2.422231e-06	-0.019552
-2.420231e-06	-0.0194304
-2.418231e-06	-0.0196736
-2.416231e-06	-0.0195216
-2.414231e-06	-0.019856
-2.412231e-06	-0.019552
-2.410231e-06	-0.0194912
-2.408231e-06	-0.0197952
-2.406231e-06	-0.0201296
-2.404231e-06	-0.0202816
-2.402231e-06	-0.0204336
-2.400231e-06	-0.020312
-2.398231e-06	-0.020008
-2.396231e-06	-0.0202208
-2.394231e-06	-0.02016
-2.392231e-06	-0.0202512
-2.390231e-06	-0.0199168
-2.388231e-06	-0.0196128
-2.386231e-06	-0.0196128
-2.384231e-06	-0.0196736
-2.382231e-06	-0.0193392
-2.380231e-06	-0.0192784
-2.378231e-06	-0.0194304
-2.376231e-06	-0.019552
-2.374231e-06	-0.020008
-2.372231e-06	-0.0200384
-2.370231e-06	-0.0204032
-2.368231e-06	-0.0203728
-2.366231e-06	-0.0202208
-2.364231e-06	-0.0201296
-2.362231e-06	-0.0199472
-2.360231e-06	-0.0199168
-2.358231e-06	-0.0198256
-2.356231e-06	-0.0194304
-2.354231e-06	-0.0191872
-2.352231e-06	-0.0194
-2.350231e-06	-0.0194304
-2.348231e-06	-0.0196128
-2.346231e-06	-0.0193696
-2.344231e-06	-0.0193392
-2.342231e-06	-0.0190048
-2.340231e-06	-0.0193088
-2.338231e-06	-0.0191264
-2.336231e-06	-0.0191872
-2.334231e-06	-0.0193696
-2.332231e-06	-0.0195824
-2.330231e-06	-0.0197952
-2.328231e-06	-0.0197648
-2.326231e-06	-0.0197648
-2.324231e-06	-0.0201296
-2.322231e-06	-0.0199776
-2.320231e-06	-0.0196432
-2.318231e-06	-0.0197952
-2.316231e-06	-0.0196736
-2.314231e-06	-0.0193696
-2.312231e-06	-0.0193696
-2.310231e-06	-0.019248
-2.308231e-06	-0.019552
-2.306231e-06	-0.0196432
-2.304231e-06	-0.0194608
-2.302231e-06	-0.0197648
-2.300231e-06	-0.0197344
-2.298231e-06	-0.019704
-2.296231e-06	-0.0199168
-2.294231e-06	-0.0201296
-2.292231e-06	-0.0200688
-2.290231e-06	-0.020008
-2.288231e-06	-0.019856
-2.286231e-06	-0.0200384
-2.284231e-06	-0.0202208
-2.282231e-06	-0.020008
-2.280231e-06	-0.0200992
-2.278231e-06	-0.0203424
-2.276231e-06	-0.020616
-2.274231e-06	-0.0207072
-2.272231e-06	-0.0204336
-2.270231e-06	-0.0205248
-2.268231e-06	-0.0203424
-2.266231e-06	-0.0202816
-2.264231e-06	-0.0204336
-2.262231e-06	-0.020616
-2.260231e-06	-0.020768
-2.258231e-06	-0.0210112
-2.256231e-06	-0.021376
-2.254231e-06	-0.0211328
-2.252231e-06	-0.0208592
-2.250231e-06	-0.0208288
-2.248231e-06	-0.0208896
-2.246231e-06	-0.0207376
-2.244231e-06	-0.0202208
-2.242231e-06	-0.0200384
-2.240231e-06	-0.0202512
-2.238231e-06	-0.0202816
-2.236231e-06	-0.0200384
-2.234231e-06	-0.0201296
-2.232231e-06	-0.0199472
-2.230231e-06	-0.0197648
-2.228231e-06	-0.0202208
-2.226231e-06	-0.019856
-2.224231e-06	-0.0201296
-2.222231e-06	-0.020312
-2.220231e-06	-0.0204032
-2.218231e-06	-0.020464
-2.216231e-06	-0.0202816
-2.214231e-06	-0.0204032
-2.212231e-06	-0.02016
-2.210231e-06	-0.020464
-2.208231e-06	-0.0202816
-2.206231e-06	-0.020312
-2.204231e-06	-0.0200384
-2.202231e-06	-0.0199168
-2.200231e-06	-0.0195216
-2.198231e-06	-0.0195216
-2.196231e-06	-0.0191264
-2.194231e-06	-0.019096
-2.192231e-06	-0.0187312
-2.190231e-06	-0.0187008
-2.188231e-06	-0.0185184
-2.186231e-06	-0.0188832
-2.184231e-06	-0.0193696
-2.182231e-06	-0.0191872
-2.180231e-06	-0.0193696
-2.178231e-06	-0.0190048
-2.176231e-06	-0.018792
-2.174231e-06	-0.019096
-2.172231e-06	-0.0187312
-2.170231e-06	-0.0185488
-2.168231e-06	-0.0185488
-2.166231e-06	-0.01864
-2.164231e-06	-0.01864
-2.162231e-06	-0.01864
-2.160231e-06	-0.018032
-2.158231e-06	-0.0181536
-2.156231e-06	-0.0184576
-2.154231e-06	-0.0189744
-2.152231e-06	-0.0189744
-2.150231e-06	-0.0189744
-2.148231e-06	-0.0191872
-2.146231e-06	-0.0193392
-2.144231e-06	-0.0194304
-2.142231e-06	-0.0196128
-2.140231e-06	-0.020008
-2.138231e-06	-0.0203728
-2.136231e-06	-0.0201296
-2.134231e-06	-0.0202208
-2.132231e-06	-0.0203424
-2.130231e-06	-0.0203424
-2.128231e-06	-0.0203424
-2.126231e-06	-0.0203728
-2.124231e-06	-0.0205248
-2.122231e-06	-0.0207376
-2.120231e-06	-0.0210112
-2.118231e-06	-0.0208896
-2.116231e-06	-0.0208896
-2.114231e-06	-0.0211024
-2.112231e-06	-0.0208896
-2.110231e-06	-0.0207984
-2.108231e-06	-0.0205856
-2.106231e-06	-0.0206464
-2.104231e-06	-0.0207072
-2.102231e-06	-0.0208592
-2.100231e-06	-0.0208592
-2.098231e-06	-0.0211024
-2.096231e-06	-0.0210112
-2.094231e-06	-0.0208896
-2.092231e-06	-0.0211328
-2.090231e-06	-0.0209808
-2.088231e-06	-0.0206464
-2.086231e-06	-0.021072
-2.084231e-06	-0.0208896
-2.082231e-06	-0.0209504
-2.080231e-06	-0.0212848
-2.078231e-06	-0.0212848
-2.076231e-06	-0.021072
-2.074231e-06	-0.0214672
-2.072231e-06	-0.0213152
-2.070231e-06	-0.021376
-2.068231e-06	-0.0217712
-2.066231e-06	-0.0217104
-2.064231e-06	-0.0215888
-2.062231e-06	-0.0216496
-2.060231e-06	-0.0220752
-2.058231e-06	-0.0220752
-2.056231e-06	-0.0222576
-2.054231e-06	-0.0219536
-2.052231e-06	-0.0220448
-2.050231e-06	-0.0222272
-2.048231e-06	-0.0220752
-2.046231e-06	-0.0220448
-2.044231e-06	-0.0220752
-2.042231e-06	-0.0222576
-2.040231e-06	-0.0220144
-2.038231e-06	-0.0218016
-2.036231e-06	-0.0217104
-2.034231e-06	-0.0218624
-2.032231e-06	-0.0215888
-2.030231e-06	-0.0213456
-2.028231e-06	-0.021224
-2.026231e-06	-0.0208896
-2.024231e-06	-0.0205248
-2.022231e-06	-0.0209808
-2.020231e-06	-0.0211632
-2.018231e-06	-0.0213152
-2.016231e-06	-0.0216496
-2.014231e-06	-0.021224
-2.012231e-06	-0.0212848
-2.010231e-06	-0.021224
-2.008231e-06	-0.0213456
-2.006231e-06	-0.021528
-2.004231e-06	-0.0215584
-2.002231e-06	-0.0213456
-2.000231e-06	-0.021376
-1.998231e-06	-0.0214064
-1.996231e-06	-0.0214368
-1.994231e-06	-0.0211632
-1.992231e-06	-0.0207984
-1.990231e-06	-0.0207376
-1.988231e-06	-0.020768
-1.986231e-06	-0.02092
-1.984231e-06	-0.0212544
-1.982231e-06	-0.02092
-1.980231e-06	-0.0206768
-1.978231e-06	-0.0207984
-1.976231e-06	-0.0209504
-1.974231e-06	-0.0210112
-1.972231e-06	-0.021224
-1.970231e-06	-0.021072
-1.968231e-06	-0.0208288
-1.966231e-06	-0.0208592
-1.964231e-06	-0.0209504
-1.962231e-06	-0.0211936
-1.960231e-06	-0.0211024
-1.958231e-06	-0.0209504
-1.956231e-06	-0.0209808
-1.954231e-06	-0.0207072
-1.952231e-06	-0.020464
-1.950231e-06	-0.0205248
-1.948231e-06	-0.0202208
-1.946231e-06	-0.0203424
-1.944231e-06	-0.019704
-1.942231e-06	-0.0198256
-1.940231e-06	-0.0193696
-1.938231e-06	-0.0198256
-1.936231e-06	-0.0199472
-1.934231e-06	-0.0197648
-1.932231e-06	-0.0197952
-1.930231e-06	-0.0199168
-1.928231e-06	-0.0196736
-1.926231e-06	-0.0194
-1.924231e-06	-0.0194608
-1.922231e-06	-0.0191264
-1.920231e-06	-0.0188528
-1.918231e-06	-0.018792
-1.916231e-06	-0.018944
-1.914231e-06	-0.0190048
-1.912231e-06	-0.018944
-1.910231e-06	-0.0189136
-1.908231e-06	-0.0188528
-1.906231e-06	-0.0186704
-1.904231e-06	-0.0184576
-1.902231e-06	-0.018488
-1.900231e-06	-0.0180016
-1.898231e-06	-0.0177584
-1.896231e-06	-0.0177888
-1.894231e-06	-0.0176672
