LECROYHDO6104A	50809	Waveform
Segments	1	SegmentSize	2502
Segment	TrigTime	TimeSinceSegment1
#1	19-Dec-2022 19:22:37	0                 
Time	Ampl
-2.490241e-06	-0.018756
-2.488241e-06	-0.019012
-2.486241e-06	-0.018372
-2.484241e-06	-0.0185
-2.482241e-06	-0.018372
-2.480241e-06	-0.018756
-2.478241e-06	-0.0185
-2.476241e-06	-0.017348
-2.474241e-06	-0.01786
-2.472241e-06	-0.0185
-2.470241e-06	-0.017988
-2.468241e-06	-0.017476
-2.466241e-06	-0.017348
-2.464241e-06	-0.017092
-2.462241e-06	-0.016836
-2.460241e-06	-0.016324
-2.458241e-06	-0.016708
-2.456241e-06	-0.016452
-2.454241e-06	-0.016324
-2.452241e-06	-0.0153
-2.450241e-06	-0.01594
-2.448241e-06	-0.016196
-2.446241e-06	-0.01594
-2.444241e-06	-0.015684
-2.442241e-06	-0.015556
-2.440241e-06	-0.015812
-2.438241e-06	-0.015044
-2.436241e-06	-0.014788
-2.434241e-06	-0.014916
-2.432241e-06	-0.015556
-2.430241e-06	-0.014916
-2.428241e-06	-0.01466
-2.426241e-06	-0.014916
-2.424241e-06	-0.015044
-2.422241e-06	-0.015044
-2.420241e-06	-0.014788
-2.418241e-06	-0.015044
-2.416241e-06	-0.0153
-2.414241e-06	-0.015428
-2.412241e-06	-0.015044
-2.410241e-06	-0.014916
-2.408241e-06	-0.014916
-2.406241e-06	-0.0153
-2.404241e-06	-0.014788
-2.402241e-06	-0.015044
-2.400241e-06	-0.015428
-2.398241e-06	-0.015556
-2.396241e-06	-0.01466
-2.394241e-06	-0.014916
-2.392241e-06	-0.0153
-2.390241e-06	-0.015684
-2.388241e-06	-0.0153
-2.386241e-06	-0.015812
-2.384241e-06	-0.01594
-2.382241e-06	-0.01594
-2.380241e-06	-0.015556
-2.378241e-06	-0.015556
-2.376241e-06	-0.016836
-2.374241e-06	-0.016836
-2.372241e-06	-0.016196
-2.370241e-06	-0.016324
-2.368241e-06	-0.01658
-2.366241e-06	-0.017092
-2.364241e-06	-0.016196
-2.362241e-06	-0.017092
-2.360241e-06	-0.017092
-2.358241e-06	-0.01722
-2.356241e-06	-0.017732
-2.354241e-06	-0.017604
-2.352241e-06	-0.017732
-2.350241e-06	-0.017348
-2.348241e-06	-0.016964
-2.346241e-06	-0.016836
-2.344241e-06	-0.017476
-2.342241e-06	-0.017604
-2.340241e-06	-0.01722
-2.338241e-06	-0.017348
-2.336241e-06	-0.017988
-2.334241e-06	-0.0185
-2.332241e-06	-0.018116
-2.330241e-06	-0.017988
-2.328241e-06	-0.017988
-2.326241e-06	-0.018372
-2.324241e-06	-0.017476
-2.322241e-06	-0.018372
-2.320241e-06	-0.018244
-2.318241e-06	-0.018116
-2.316241e-06	-0.017476
-2.314241e-06	-0.017988
-2.312241e-06	-0.019012
-2.310241e-06	-0.018244
-2.308241e-06	-0.01786
-2.306241e-06	-0.01786
-2.304241e-06	-0.01786
-2.302241e-06	-0.018372
-2.300241e-06	-0.017988
-2.298241e-06	-0.017732
-2.296241e-06	-0.018372
-2.294241e-06	-0.018372
-2.292241e-06	-0.01786
-2.290241e-06	-0.017732
-2.288241e-06	-0.018628
-2.286241e-06	-0.018372
-2.284241e-06	-0.0185
-2.282241e-06	-0.018244
-2.280241e-06	-0.018884
-2.278241e-06	-0.018372
-2.276241e-06	-0.018116
-2.274241e-06	-0.017732
-2.272241e-06	-0.01914
-2.270241e-06	-0.018756
-2.268241e-06	-0.018628
-2.266241e-06	-0.018756
-2.264241e-06	-0.01914
-2.262241e-06	-0.01914
-2.260241e-06	-0.019012
-2.258241e-06	-0.018116
-2.256241e-06	-0.019012
-2.254241e-06	-0.019268
-2.252241e-06	-0.018116
-2.250241e-06	-0.018372
-2.248241e-06	-0.019012
-2.246241e-06	-0.018372
-2.244241e-06	-0.01786
-2.242241e-06	-0.018116
-2.240241e-06	-0.018628
-2.238241e-06	-0.0185
-2.236241e-06	-0.017604
-2.234241e-06	-0.017732
-2.232241e-06	-0.018244
-2.230241e-06	-0.017732
-2.228241e-06	-0.016452
-2.226241e-06	-0.016452
-2.224241e-06	-0.016196
-2.222241e-06	-0.016324
-2.220241e-06	-0.015428
-2.218241e-06	-0.015172
