LECROYHDO6104A	50809	Waveform
Segments	1	SegmentSize	2502
Segment	TrigTime	TimeSinceSegment1
#1	19-Dec-2022 19:39:36	0                 
Time	Ampl
-2.500419e-06	-0.02535
-2.498419e-06	-0.02645
-2.496419e-06	-0.0259
-2.494419e-06	-0.0259
-2.492419e-06	-0.02865
-2.490419e-06	-0.02645
-2.488419e-06	-0.02755
-2.486419e-06	-0.0281
-2.484419e-06	-0.0281
-2.482419e-06	-0.02645
-2.480419e-06	-0.0259
-2.478419e-06	-0.02535
-2.476419e-06	-0.0226
-2.474419e-06	-0.02865
-2.472419e-06	-0.02865
-2.470419e-06	-0.0292
-2.468419e-06	-0.0314
-2.466419e-06	-0.02755
-2.464419e-06	-0.0281
-2.462419e-06	-0.02975
-2.460419e-06	-0.0281
-2.458419e-06	-0.02755
-2.456419e-06	-0.02205
-2.454419e-06	-0.027
-2.452419e-06	-0.02535
-2.450419e-06	-0.02535
-2.448419e-06	-0.0281
-2.446419e-06	-0.0237
-2.444419e-06	-0.02535
-2.442419e-06	-0.027
-2.440419e-06	-0.02645
-2.438419e-06	-0.02425
-2.436419e-06	-0.02425
-2.434419e-06	-0.0259
-2.432419e-06	-0.0281
-2.430419e-06	-0.02975
-2.428419e-06	-0.027
-2.426419e-06	-0.02535
-2.424419e-06	-0.0248
-2.422419e-06	-0.02755
-2.420419e-06	-0.02755
-2.418419e-06	-0.02645
-2.416419e-06	-0.02865
-2.414419e-06	-0.027
-2.412419e-06	-0.02645
-2.410419e-06	-0.0281
-2.408419e-06	-0.0259
-2.406419e-06	-0.02645
-2.404419e-06	-0.0259
-2.402419e-06	-0.02645
-2.400419e-06	-0.02535
-2.398419e-06	-0.0292
-2.396419e-06	-0.02755
-2.394419e-06	-0.0248
-2.392419e-06	-0.02645
-2.390419e-06	-0.02755
-2.388419e-06	-0.0259
-2.386419e-06	-0.0259
-2.384419e-06	-0.0259
-2.382419e-06	-0.02645
-2.380419e-06	-0.02645
-2.378419e-06	-0.02315
-2.376419e-06	-0.02645
-2.374419e-06	-0.0237
-2.372419e-06	-0.02315
-2.370419e-06	-0.0226
-2.368419e-06	-0.0226
-2.366419e-06	-0.02425
-2.364419e-06	-0.02755
-2.362419e-06	-0.0237
-2.360419e-06	-0.02315
-2.358419e-06	-0.0259
-2.356419e-06	-0.0259
-2.354419e-06	-0.0281
-2.352419e-06	-0.0248
-2.350419e-06	-0.0259
-2.348419e-06	-0.02535
-2.346419e-06	-0.02645
-2.344419e-06	-0.02535
-2.342419e-06	-0.027
-2.340419e-06	-0.02535
-2.338419e-06	-0.0281
-2.336419e-06	-0.0259
-2.334419e-06	-0.02425
-2.332419e-06	-0.0248
-2.330419e-06	-0.02425
-2.328419e-06	-0.02205
-2.326419e-06	-0.02425
-2.324419e-06	-0.027
-2.322419e-06	-0.02755
-2.320419e-06	-0.0248
-2.318419e-06	-0.0259
-2.316419e-06	-0.0259
-2.314419e-06	-0.02755
-2.312419e-06	-0.02645
-2.310419e-06	-0.027
-2.308419e-06	-0.02425
-2.306419e-06	-0.0237
-2.304419e-06	-0.02315
-2.302419e-06	-0.0248
-2.300419e-06	-0.0237
-2.298419e-06	-0.02205
-2.296419e-06	-0.02205
-2.294419e-06	-0.02315
-2.292419e-06	-0.02755
-2.290419e-06	-0.02425
-2.288419e-06	-0.02315
-2.286419e-06	-0.02315
-2.284419e-06	-0.0259
-2.282419e-06	-0.0237
-2.280419e-06	-0.0248
-2.278419e-06	-0.02315
-2.276419e-06	-0.0248
-2.274419e-06	-0.02205
-2.272419e-06	-0.0259
-2.270419e-06	-0.0259
-2.268419e-06	-0.02315
-2.266419e-06	-0.0237
-2.264419e-06	-0.02095
-2.262419e-06	-0.02645
-2.260419e-06	-0.02425
-2.258419e-06	-0.0226
-2.256419e-06	-0.02095
-2.254419e-06	-0.0226
-2.252419e-06	-0.02535
-2.250419e-06	-0.01985
-2.248419e-06	-0.02315
-2.246419e-06	-0.02315
-2.244419e-06	-0.02645
-2.242419e-06	-0.01985
-2.240419e-06	-0.02095
-2.238419e-06	-0.02205
-2.236419e-06	-0.02205
-2.234419e-06	-0.01875
-2.232419e-06	-0.0215
-2.230419e-06	-0.0226
-2.228419e-06	-0.02205
-2.226419e-06	-0.02205
-2.224419e-06	-0.0204
-2.222419e-06	-0.0237
-2.220419e-06	-0.02315
-2.218419e-06	-0.02095
-2.216419e-06	-0.0237
-2.214419e-06	-0.0226
