LECROYHDO6104A	50809	Waveform
Segments	1	SegmentSize	2502
Segment	TrigTime	TimeSinceSegment1
#1	19-Dec-2022 19:59:09	0                 
Time	Ampl
-2.501801e-06	-0.02085
-2.499801e-06	-0.02055
-2.497801e-06	-0.02055
-2.495801e-06	-0.02085
-2.493801e-06	-0.02055
-2.491801e-06	-0.01995
-2.489801e-06	-0.0207
-2.487801e-06	-0.0207
-2.485801e-06	-0.02055
-2.483801e-06	-0.02025
-2.481801e-06	-0.02055
-2.479801e-06	-0.01965
-2.477801e-06	-0.0201
-2.475801e-06	-0.01965
-2.473801e-06	-0.0198
-2.471801e-06	-0.0195
-2.469801e-06	-0.01935
-2.467801e-06	-0.01905
-2.465801e-06	-0.0195
-2.463801e-06	-0.01905
-2.461801e-06	-0.0192
-2.459801e-06	-0.01845
-2.457801e-06	-0.01875
-2.455801e-06	-0.0186
-2.453801e-06	-0.01935
-2.451801e-06	-0.01845
-2.449801e-06	-0.0189
-2.447801e-06	-0.0183
-2.445801e-06	-0.0192
-2.443801e-06	-0.01935
-2.441801e-06	-0.01965
-2.439801e-06	-0.0189
-2.437801e-06	-0.01935
-2.435801e-06	-0.0186
-2.433801e-06	-0.01905
-2.431801e-06	-0.01845
-2.429801e-06	-0.0183
-2.427801e-06	-0.0189
-2.425801e-06	-0.0192
-2.423801e-06	-0.01875
-2.421801e-06	-0.0192
-2.419801e-06	-0.0186
-2.417801e-06	-0.0189
-2.415801e-06	-0.0189
-2.413801e-06	-0.0195
-2.411801e-06	-0.01905
-2.409801e-06	-0.0192
-2.407801e-06	-0.0192
-2.405801e-06	-0.0198
-2.403801e-06	-0.0189
-2.401801e-06	-0.0192
-2.399801e-06	-0.0192
-2.397801e-06	-0.01935
-2.395801e-06	-0.01875
-2.393801e-06	-0.0192
-2.391801e-06	-0.0192
-2.389801e-06	-0.01935
-2.387801e-06	-0.0189
-2.385801e-06	-0.0192
-2.383801e-06	-0.0195
-2.381801e-06	-0.02055
-2.379801e-06	-0.01965
-2.377801e-06	-0.02055
-2.375801e-06	-0.0204
-2.373801e-06	-0.02055
-2.371801e-06	-0.01965
-2.369801e-06	-0.02085
-2.367801e-06	-0.021
-2.365801e-06	-0.02055
-2.363801e-06	-0.01995
-2.361801e-06	-0.0198
-2.359801e-06	-0.0198
-2.357801e-06	-0.01995
-2.355801e-06	-0.01995
-2.353801e-06	-0.01995
-2.351801e-06	-0.01905
-2.349801e-06	-0.0201
-2.347801e-06	-0.01935
-2.345801e-06	-0.01965
-2.343801e-06	-0.0198
-2.341801e-06	-0.01995
-2.339801e-06	-0.01935
-2.337801e-06	-0.0198
-2.335801e-06	-0.0192
-2.333801e-06	-0.01995
-2.331801e-06	-0.01965
-2.329801e-06	-0.02025
-2.327801e-06	-0.02055
-2.325801e-06	-0.02085
-2.323801e-06	-0.02055
-2.321801e-06	-0.0204
-2.319801e-06	-0.02055
-2.317801e-06	-0.02085
-2.315801e-06	-0.02055
-2.313801e-06	-0.0213
-2.311801e-06	-0.0207
-2.309801e-06	-0.021
-2.307801e-06	-0.0207
-2.305801e-06	-0.0207
-2.303801e-06	-0.02085
-2.301801e-06	-0.0207
-2.299801e-06	-0.0201
-2.297801e-06	-0.0213
-2.295801e-06	-0.02085
-2.293801e-06	-0.02085
-2.291801e-06	-0.0207
-2.289801e-06	-0.02085
-2.287801e-06	-0.0207
-2.285801e-06	-0.02115
-2.283801e-06	-0.0207
-2.281801e-06	-0.02055
-2.279801e-06	-0.0201
-2.277801e-06	-0.02055
-2.275801e-06	-0.01965
-2.273801e-06	-0.02025
-2.271801e-06	-0.01965
-2.269801e-06	-0.02085
-2.267801e-06	-0.0198
-2.265801e-06	-0.01995
-2.263801e-06	-0.0198
-2.261801e-06	-0.0201
-2.259801e-06	-0.0192
-2.257801e-06	-0.0201
-2.255801e-06	-0.0198
-2.253801e-06	-0.01995
-2.251801e-06	-0.0195
-2.249801e-06	-0.02025
-2.247801e-06	-0.0195
-2.245801e-06	-0.0198
-2.243801e-06	-0.01935
-2.241801e-06	-0.01995
-2.239801e-06	-0.01995
-2.237801e-06	-0.01995
-2.235801e-06	-0.01965
-2.233801e-06	-0.0201
-2.231801e-06	-0.01935
