LECROYHDO6104A	50809	Waveform
Segments	1	SegmentSize	2502
Segment	TrigTime	TimeSinceSegment1
#1	19-Dec-2022 19:54:14	0                 
Time	Ampl
-2.501277e-06	-0.020768
-2.499277e-06	-0.020768
-2.497277e-06	-0.02384
-2.495277e-06	-0.021536
-2.493277e-06	-0.022304
-2.491277e-06	-0.023072
-2.489277e-06	-0.022304
-2.487277e-06	-0.02192
-2.485277e-06	-0.023456
-2.483277e-06	-0.023456
-2.481277e-06	-0.020768
-2.479277e-06	-0.02
-2.477277e-06	-0.02
-2.475277e-06	-0.021536
-2.473277e-06	-0.022304
-2.471277e-06	-0.022688
-2.469277e-06	-0.021152
-2.467277e-06	-0.021152
-2.465277e-06	-0.024224
-2.463277e-06	-0.022688
-2.461277e-06	-0.023072
-2.459277e-06	-0.02192
-2.457277e-06	-0.022304
-2.455277e-06	-0.022304
-2.453277e-06	-0.020768
-2.451277e-06	-0.02384
-2.449277e-06	-0.020384
-2.447277e-06	-0.022304
-2.445277e-06	-0.022304
-2.443277e-06	-0.023072
-2.441277e-06	-0.02192
-2.439277e-06	-0.018848
-2.437277e-06	-0.021536
-2.435277e-06	-0.022304
-2.433277e-06	-0.023456
-2.431277e-06	-0.022688
-2.429277e-06	-0.019232
-2.427277e-06	-0.024224
-2.425277e-06	-0.023456
-2.423277e-06	-0.022688
-2.421277e-06	-0.023456
-2.419277e-06	-0.023072
-2.417277e-06	-0.020768
-2.415277e-06	-0.019616
-2.413277e-06	-0.02
-2.411277e-06	-0.02
-2.409277e-06	-0.021536
-2.407277e-06	-0.024224
-2.405277e-06	-0.023456
-2.403277e-06	-0.022688
-2.401277e-06	-0.019616
-2.399277e-06	-0.024224
-2.397277e-06	-0.024224
-2.395277e-06	-0.024608
-2.393277e-06	-0.022688
-2.391277e-06	-0.020384
-2.389277e-06	-0.021536
-2.387277e-06	-0.023456
-2.385277e-06	-0.02192
-2.383277e-06	-0.022688
-2.381277e-06	-0.020384
-2.379277e-06	-0.026144
-2.377277e-06	-0.023456
-2.375277e-06	-0.020384
-2.373277e-06	-0.021536
-2.371277e-06	-0.023456
-2.369277e-06	-0.021152
-2.367277e-06	-0.02192
-2.365277e-06	-0.02192
-2.363277e-06	-0.02384
-2.361277e-06	-0.023456
-2.359277e-06	-0.021536
-2.357277e-06	-0.021536
-2.355277e-06	-0.022304
-2.353277e-06	-0.02192
-2.351277e-06	-0.021152
-2.349277e-06	-0.023072
-2.347277e-06	-0.023456
-2.345277e-06	-0.02192
-2.343277e-06	-0.02384
-2.341277e-06	-0.02576
-2.339277e-06	-0.02384
-2.337277e-06	-0.024224
-2.335277e-06	-0.020768
-2.333277e-06	-0.024224
-2.331277e-06	-0.022304
