LECROYHDO6104A	50809	Waveform
Segments	1	SegmentSize	2502
Segment	TrigTime	TimeSinceSegment1
#1	19-Dec-2022 19:35:56	0                 
Time	Ampl
-2.501979e-06	-0.017715
-2.499979e-06	-0.01788
-2.497979e-06	-0.01854
-2.495979e-06	-0.01843
-2.493979e-06	-0.018925
-2.491979e-06	-0.019035
-2.489979e-06	-0.018815
-2.487979e-06	-0.01898
-2.485979e-06	-0.01843
-2.483979e-06	-0.018595
-2.481979e-06	-0.01887
-2.479979e-06	-0.01876
-2.477979e-06	-0.01843
-2.475979e-06	-0.018375
-2.473979e-06	-0.018485
-2.471979e-06	-0.01799
-2.469979e-06	-0.0181
-2.467979e-06	-0.01788
-2.465979e-06	-0.01799
-2.463979e-06	-0.017935
-2.461979e-06	-0.017935
-2.459979e-06	-0.017825
-2.457979e-06	-0.017935
-2.455979e-06	-0.017715
-2.453979e-06	-0.017935
-2.451979e-06	-0.017605
-2.449979e-06	-0.018045
-2.447979e-06	-0.01777
-2.445979e-06	-0.017935
-2.443979e-06	-0.017935
-2.441979e-06	-0.0181
-2.439979e-06	-0.01755
-2.437979e-06	-0.01799
-2.435979e-06	-0.01821
-2.433979e-06	-0.018705
-2.431979e-06	-0.01832
-2.429979e-06	-0.01854
-2.427979e-06	-0.01843
-2.425979e-06	-0.01865
-2.423979e-06	-0.01876
-2.421979e-06	-0.018595
-2.419979e-06	-0.018705
-2.417979e-06	-0.01865
-2.415979e-06	-0.019035
-2.413979e-06	-0.01843
-2.411979e-06	-0.018485
-2.409979e-06	-0.01865
-2.407979e-06	-0.018265
-2.405979e-06	-0.018485
-2.403979e-06	-0.0181
-2.401979e-06	-0.01832
-2.399979e-06	-0.017605
-2.397979e-06	-0.017605
-2.395979e-06	-0.01744
-2.393979e-06	-0.018045
-2.391979e-06	-0.01799
-2.389979e-06	-0.01832
-2.387979e-06	-0.018265
-2.385979e-06	-0.01876
-2.383979e-06	-0.01876
-2.381979e-06	-0.019035
-2.379979e-06	-0.018595
-2.377979e-06	-0.018815
-2.375979e-06	-0.01854
-2.373979e-06	-0.01843
-2.371979e-06	-0.01843
-2.369979e-06	-0.018485
-2.367979e-06	-0.01799
-2.365979e-06	-0.017935
-2.363979e-06	-0.01843
-2.361979e-06	-0.018815
-2.359979e-06	-0.01887
-2.357979e-06	-0.018815
-2.355979e-06	-0.019035
-2.353979e-06	-0.01931
-2.351979e-06	-0.01942
-2.349979e-06	-0.019585
-2.347979e-06	-0.019365
-2.345979e-06	-0.019475
-2.343979e-06	-0.019475
-2.341979e-06	-0.019805
-2.339979e-06	-0.01975
-2.337979e-06	-0.01997
-2.335979e-06	-0.020025
-2.333979e-06	-0.01975
-2.331979e-06	-0.01997
-2.329979e-06	-0.02041
-2.327979e-06	-0.02063
-2.325979e-06	-0.021015
-2.323979e-06	-0.02085
-2.321979e-06	-0.021015
-2.319979e-06	-0.02118
-2.317979e-06	-0.02118
-2.315979e-06	-0.02118
-2.313979e-06	-0.021675
-2.311979e-06	-0.02151
-2.309979e-06	-0.021455
-2.307979e-06	-0.02118
-2.305979e-06	-0.02162
-2.303979e-06	-0.0214
-2.301979e-06	-0.02162
-2.299979e-06	-0.02107
-2.297979e-06	-0.021125
-2.295979e-06	-0.021015
-2.293979e-06	-0.021235
-2.291979e-06	-0.0214
-2.289979e-06	-0.021125
-2.287979e-06	-0.021235
-2.285979e-06	-0.020905
-2.283979e-06	-0.02096
-2.281979e-06	-0.020795
-2.279979e-06	-0.02052
-2.277979e-06	-0.02074
-2.275979e-06	-0.021015
-2.273979e-06	-0.021015
-2.271979e-06	-0.020905
-2.269979e-06	-0.02074
-2.267979e-06	-0.021015
-2.265979e-06	-0.02162
-2.263979e-06	-0.021455
-2.261979e-06	-0.02129
-2.259979e-06	-0.021455
-2.257979e-06	-0.021785
-2.255979e-06	-0.021895
-2.253979e-06	-0.02206
-2.251979e-06	-0.021895
-2.249979e-06	-0.022115
-2.247979e-06	-0.0225
-2.245979e-06	-0.02261
-2.243979e-06	-0.022665
-2.241979e-06	-0.022775
-2.239979e-06	-0.022995
-2.237979e-06	-0.02283
-2.235979e-06	-0.02294
-2.233979e-06	-0.022665
-2.231979e-06	-0.02283
-2.229979e-06	-0.02261
-2.227979e-06	-0.022775
-2.225979e-06	-0.02305
-2.223979e-06	-0.02305
-2.221979e-06	-0.02272
-2.219979e-06	-0.02294
-2.217979e-06	-0.023105
-2.215979e-06	-0.023325
-2.213979e-06	-0.023545
-2.211979e-06	-0.023435
-2.209979e-06	-0.023655
-2.207979e-06	-0.023545
-2.205979e-06	-0.02338
-2.203979e-06	-0.02338
-2.201979e-06	-0.02349
-2.199979e-06	-0.02272
-2.197979e-06	-0.022775
-2.195979e-06	-0.02283
-2.193979e-06	-0.022775
-2.191979e-06	-0.02239
-2.189979e-06	-0.022335
-2.187979e-06	-0.02261
-2.185979e-06	-0.02305
-2.183979e-06	-0.022995
-2.181979e-06	-0.023325
-2.179979e-06	-0.023215
-2.177979e-06	-0.02305
-2.175979e-06	-0.022555
-2.173979e-06	-0.02283
-2.171979e-06	-0.022995
-2.169979e-06	-0.02305
-2.167979e-06	-0.023215
-2.165979e-06	-0.02338
-2.163979e-06	-0.02305
-2.161979e-06	-0.023435
-2.159979e-06	-0.02349
-2.157979e-06	-0.023545
-2.155979e-06	-0.023655
-2.153979e-06	-0.02393
