LECROYHDO6104A	50809	Waveform
Segments	1	SegmentSize	2502
Segment	TrigTime	TimeSinceSegment1
#1	19-Dec-2022 19:35:24	0                 
Time	Ampl
-2.501629e-06	-0.022534
-2.499629e-06	-0.022534
-2.497629e-06	-0.021922
-2.495629e-06	-0.021616
-2.493629e-06	-0.021616
-2.491629e-06	-0.021718
-2.489629e-06	-0.022024
-2.487629e-06	-0.021004
-2.485629e-06	-0.02182
-2.483629e-06	-0.021208
-2.481629e-06	-0.021106
-2.479629e-06	-0.021004
-2.477629e-06	-0.021106
-2.475629e-06	-0.020902
-2.473629e-06	-0.02131
-2.471629e-06	-0.020698
-2.469629e-06	-0.0208
-2.467629e-06	-0.020392
-2.465629e-06	-0.0208
-2.463629e-06	-0.020086
-2.461629e-06	-0.020494
-2.459629e-06	-0.020596
-2.457629e-06	-0.020392
-2.455629e-06	-0.019882
-2.453629e-06	-0.020494
-2.451629e-06	-0.020494
-2.449629e-06	-0.020086
-2.447629e-06	-0.019882
-2.445629e-06	-0.020494
-2.443629e-06	-0.019882
-2.441629e-06	-0.019678
-2.439629e-06	-0.018658
-2.437629e-06	-0.019168
-2.435629e-06	-0.018964
-2.433629e-06	-0.018862
-2.431629e-06	-0.018556
-2.429629e-06	-0.018658
-2.427629e-06	-0.018454
-2.425629e-06	-0.01825
-2.423629e-06	-0.017638
-2.421629e-06	-0.018148
-2.419629e-06	-0.017944
-2.417629e-06	-0.01825
-2.415629e-06	-0.017332
-2.413629e-06	-0.017434
-2.411629e-06	-0.017434
-2.409629e-06	-0.01774
-2.407629e-06	-0.017434
-2.405629e-06	-0.017536
-2.403629e-06	-0.017434
-2.401629e-06	-0.018046
-2.399629e-06	-0.01723
-2.397629e-06	-0.017434
-2.395629e-06	-0.017026
-2.393629e-06	-0.01723
-2.391629e-06	-0.017026
-2.389629e-06	-0.016924
-2.387629e-06	-0.01672
-2.385629e-06	-0.01672
-2.383629e-06	-0.01621
-2.381629e-06	-0.016414
-2.379629e-06	-0.016414
-2.377629e-06	-0.016822
-2.375629e-06	-0.017638
-2.373629e-06	-0.017332
-2.371629e-06	-0.016924
-2.369629e-06	-0.01723
-2.367629e-06	-0.016414
-2.365629e-06	-0.017128
-2.363629e-06	-0.016618
-2.361629e-06	-0.017434
-2.359629e-06	-0.017128
-2.357629e-06	-0.017128
-2.355629e-06	-0.016822
-2.353629e-06	-0.017332
-2.351629e-06	-0.016516
-2.349629e-06	-0.01672
-2.347629e-06	-0.016618
-2.345629e-06	-0.016924
-2.343629e-06	-0.015802
-2.341629e-06	-0.016312
-2.339629e-06	-0.016006
-2.337629e-06	-0.016516
-2.335629e-06	-0.016006
-2.333629e-06	-0.016516
-2.331629e-06	-0.016516
-2.329629e-06	-0.016618
-2.327629e-06	-0.016618
-2.325629e-06	-0.016924
-2.323629e-06	-0.01723
-2.321629e-06	-0.017638
-2.319629e-06	-0.016414
-2.317629e-06	-0.016924
-2.315629e-06	-0.016822
-2.313629e-06	-0.017434
-2.311629e-06	-0.016618
-2.309629e-06	-0.017128
-2.307629e-06	-0.017434
-2.305629e-06	-0.01825
-2.303629e-06	-0.018046
-2.301629e-06	-0.018556
-2.299629e-06	-0.01876
-2.297629e-06	-0.01876
-2.295629e-06	-0.018148
-2.293629e-06	-0.019066
-2.291629e-06	-0.018352
-2.289629e-06	-0.019168
-2.287629e-06	-0.01825
-2.285629e-06	-0.018454
-2.283629e-06	-0.01876
-2.281629e-06	-0.018556
-2.279629e-06	-0.018454
-2.277629e-06	-0.018862
-2.275629e-06	-0.018352
-2.273629e-06	-0.018658
-2.271629e-06	-0.018148
-2.269629e-06	-0.018352
-2.267629e-06	-0.018046
-2.265629e-06	-0.017842
-2.263629e-06	-0.01774
-2.261629e-06	-0.018148
-2.259629e-06	-0.017638
-2.257629e-06	-0.017638
-2.255629e-06	-0.016618
-2.253629e-06	-0.016618
-2.251629e-06	-0.016822
-2.249629e-06	-0.017128
-2.247629e-06	-0.016108
-2.245629e-06	-0.01672
-2.243629e-06	-0.016516
-2.241629e-06	-0.016618
-2.239629e-06	-0.01672
-2.237629e-06	-0.016618
-2.235629e-06	-0.016414
-2.233629e-06	-0.01672
-2.231629e-06	-0.016516
-2.229629e-06	-0.01621
-2.227629e-06	-0.016312
-2.225629e-06	-0.016822
-2.223629e-06	-0.016006
-2.221629e-06	-0.016924
-2.219629e-06	-0.01672
-2.217629e-06	-0.017026
-2.215629e-06	-0.01672
-2.213629e-06	-0.017332
-2.211629e-06	-0.01723
-2.209629e-06	-0.018046
-2.207629e-06	-0.017842
-2.205629e-06	-0.018454
-2.203629e-06	-0.018658
-2.201629e-06	-0.018964
-2.199629e-06	-0.018658
-2.197629e-06	-0.019066
-2.195629e-06	-0.018556
-2.193629e-06	-0.018862
-2.191629e-06	-0.018658
-2.189629e-06	-0.018658
-2.187629e-06	-0.018658
-2.185629e-06	-0.019066
-2.183629e-06	-0.019168
-2.181629e-06	-0.01927
-2.179629e-06	-0.018964
-2.177629e-06	-0.019984
-2.175629e-06	-0.01978
-2.173629e-06	-0.020188
-2.171629e-06	-0.020188
-2.169629e-06	-0.019984
-2.167629e-06	-0.019372
-2.165629e-06	-0.019576
-2.163629e-06	-0.018658
-2.161629e-06	-0.019066
-2.159629e-06	-0.018658
-2.157629e-06	-0.019066
-2.155629e-06	-0.019678
-2.153629e-06	-0.018964
-2.151629e-06	-0.01876
-2.149629e-06	-0.019168
-2.147629e-06	-0.019678
-2.145629e-06	-0.019372
-2.143629e-06	-0.019066
-2.141629e-06	-0.019474
-2.139629e-06	-0.019474
-2.137629e-06	-0.019984
-2.135629e-06	-0.01978
-2.133629e-06	-0.020086
-2.131629e-06	-0.019984
-2.129629e-06	-0.020392
-2.127629e-06	-0.019984
-2.125629e-06	-0.020392
-2.123629e-06	-0.020596
-2.121629e-06	-0.021004
-2.119629e-06	-0.020494
-2.117629e-06	-0.020188
-2.115629e-06	-0.020188
-2.113629e-06	-0.020086
-2.111629e-06	-0.01927
-2.109629e-06	-0.019168
-2.107629e-06	-0.018862
-2.105629e-06	-0.018862
-2.103629e-06	-0.018862
-2.101629e-06	-0.018862
-2.099629e-06	-0.018964
-2.097629e-06	-0.019168
-2.095629e-06	-0.018556
-2.093629e-06	-0.018556
-2.091629e-06	-0.018454
-2.089629e-06	-0.01825
-2.087629e-06	-0.017842
-2.085629e-06	-0.018046
-2.083629e-06	-0.017842
-2.081629e-06	-0.018454
-2.079629e-06	-0.017332
-2.077629e-06	-0.017842
-2.075629e-06	-0.017638
-2.073629e-06	-0.01774
-2.071629e-06	-0.017026
-2.069629e-06	-0.017536
-2.067629e-06	-0.017128
-2.065629e-06	-0.017944
-2.063629e-06	-0.017128
-2.061629e-06	-0.01774
-2.059629e-06	-0.018352
-2.057629e-06	-0.018148
-2.055629e-06	-0.017944
-2.053629e-06	-0.018556
-2.051629e-06	-0.018454
-2.049629e-06	-0.018964
-2.047629e-06	-0.018556
-2.045629e-06	-0.018658
-2.043629e-06	-0.01876
-2.041629e-06	-0.01876
-2.039629e-06	-0.019168
-2.037629e-06	-0.019678
-2.035629e-06	-0.019474
-2.033629e-06	-0.020188
-2.031629e-06	-0.019678
-2.029629e-06	-0.020188
-2.027629e-06	-0.019984
-2.025629e-06	-0.020188
-2.023629e-06	-0.019882
-2.021629e-06	-0.019882
-2.019629e-06	-0.020188
-2.017629e-06	-0.020494
-2.015629e-06	-0.020392
-2.013629e-06	-0.0208
-2.011629e-06	-0.021004
-2.009629e-06	-0.020902
-2.007629e-06	-0.0208
-2.005629e-06	-0.020902
-2.003629e-06	-0.020902
-2.001629e-06	-0.021412
-1.999629e-06	-0.020698
-1.997629e-06	-0.021004
-1.995629e-06	-0.02182
-1.993629e-06	-0.022024
-1.991629e-06	-0.021514
-1.989629e-06	-0.02182
-1.987629e-06	-0.021208
-1.985629e-06	-0.021718
-1.983629e-06	-0.021208
-1.981629e-06	-0.020902
-1.979629e-06	-0.020494
-1.977629e-06	-0.020086
-1.975629e-06	-0.01978
-1.973629e-06	-0.020392
-1.971629e-06	-0.020188
-1.969629e-06	-0.020596
-1.967629e-06	-0.020086
-1.965629e-06	-0.020596
-1.963629e-06	-0.020596
-1.961629e-06	-0.020494
-1.959629e-06	-0.019678
-1.957629e-06	-0.019882
-1.955629e-06	-0.019984
-1.953629e-06	-0.019984
-1.951629e-06	-0.019474
-1.949629e-06	-0.01978
-1.947629e-06	-0.01978
-1.945629e-06	-0.019474
-1.943629e-06	-0.01927
-1.941629e-06	-0.019168
-1.939629e-06	-0.018964
-1.937629e-06	-0.018658
-1.935629e-06	-0.018148
-1.933629e-06	-0.01876
-1.931629e-06	-0.019066
-1.929629e-06	-0.018964
-1.927629e-06	-0.018556
-1.925629e-06	-0.018556
-1.923629e-06	-0.018862
-1.921629e-06	-0.018556
-1.919629e-06	-0.018046
-1.917629e-06	-0.018148
-1.915629e-06	-0.018046
-1.913629e-06	-0.017944
-1.911629e-06	-0.017026
-1.909629e-06	-0.017434
-1.907629e-06	-0.017638
-1.905629e-06	-0.017944
-1.903629e-06	-0.01774
-1.901629e-06	-0.01774
-1.899629e-06	-0.017842
-1.897629e-06	-0.01825
-1.895629e-06	-0.017332
-1.893629e-06	-0.017638
-1.891629e-06	-0.01774
-1.889629e-06	-0.01825
-1.887629e-06	-0.017434
