LECROYHDO6104A	50809	Waveform
Segments	1	SegmentSize	2502
Segment	TrigTime	TimeSinceSegment1
#1	19-Dec-2022 19:56:59	0                 
Time	Ampl
-2.500385e-06	-0.019844
-2.498385e-06	-0.019652
-2.496385e-06	-0.01946
-2.494385e-06	-0.020132
-2.492385e-06	-0.019844
-2.490385e-06	-0.020228
-2.488385e-06	-0.020324
-2.486385e-06	-0.020708
-2.484385e-06	-0.020228
-2.482385e-06	-0.02042
-2.480385e-06	-0.02042
-2.478385e-06	-0.021092
-2.476385e-06	-0.020324
-2.474385e-06	-0.0209
-2.472385e-06	-0.020516
-2.470385e-06	-0.020996
-2.468385e-06	-0.020228
-2.466385e-06	-0.020516
-2.464385e-06	-0.020612
-2.462385e-06	-0.021284
-2.460385e-06	-0.020516
-2.458385e-06	-0.0209
-2.456385e-06	-0.02042
-2.454385e-06	-0.020804
-2.452385e-06	-0.021092
-2.450385e-06	-0.020996
-2.448385e-06	-0.020996
-2.446385e-06	-0.02138
-2.444385e-06	-0.020228
-2.442385e-06	-0.021092
-2.440385e-06	-0.020612
-2.438385e-06	-0.021188
-2.436385e-06	-0.020708
-2.434385e-06	-0.020996
-2.432385e-06	-0.020612
-2.430385e-06	-0.021188
-2.428385e-06	-0.020804
-2.426385e-06	-0.021284
-2.424385e-06	-0.0209
-2.422385e-06	-0.021188
-2.420385e-06	-0.020708
-2.418385e-06	-0.02138
-2.416385e-06	-0.020996
-2.414385e-06	-0.021572
-2.412385e-06	-0.02138
-2.410385e-06	-0.021284
-2.408385e-06	-0.020996
-2.406385e-06	-0.021572
-2.404385e-06	-0.021092
-2.402385e-06	-0.0209
-2.400385e-06	-0.020612
-2.398385e-06	-0.020996
-2.396385e-06	-0.020324
-2.394385e-06	-0.020324
-2.392385e-06	-0.01994
-2.390385e-06	-0.01994
-2.388385e-06	-0.019556
-2.386385e-06	-0.019556
-2.384385e-06	-0.01946
-2.382385e-06	-0.019652
-2.380385e-06	-0.018212
-2.378385e-06	-0.019076
-2.376385e-06	-0.018404
-2.374385e-06	-0.018596
-2.372385e-06	-0.018596
-2.370385e-06	-0.018308
-2.368385e-06	-0.017828
-2.366385e-06	-0.018116
-2.364385e-06	-0.017444
-2.362385e-06	-0.017732
-2.360385e-06	-0.01802
-2.358385e-06	-0.0185
-2.356385e-06	-0.018116
-2.354385e-06	-0.01898
-2.352385e-06	-0.018692
-2.350385e-06	-0.019076
-2.348385e-06	-0.018692
-2.346385e-06	-0.018788
-2.344385e-06	-0.018884
-2.342385e-06	-0.01898
-2.340385e-06	-0.0185
-2.338385e-06	-0.018884
-2.336385e-06	-0.018308
-2.334385e-06	-0.019268
-2.332385e-06	-0.018596
-2.330385e-06	-0.01898
-2.328385e-06	-0.019076
-2.326385e-06	-0.019652
-2.324385e-06	-0.01898
-2.322385e-06	-0.019268
-2.320385e-06	-0.019076
-2.318385e-06	-0.020036
-2.316385e-06	-0.019364
-2.314385e-06	-0.01946
-2.312385e-06	-0.019172
-2.310385e-06	-0.020036
-2.308385e-06	-0.019364
-2.306385e-06	-0.019172
-2.304385e-06	-0.019172
-2.302385e-06	-0.020132
-2.300385e-06	-0.019556
-2.298385e-06	-0.01994
-2.296385e-06	-0.019556
-2.294385e-06	-0.020324
-2.292385e-06	-0.01994
-2.290385e-06	-0.020516
-2.288385e-06	-0.020132
-2.286385e-06	-0.021092
-2.284385e-06	-0.020228
-2.282385e-06	-0.021188
-2.280385e-06	-0.020228
-2.278385e-06	-0.020996
-2.276385e-06	-0.020996
-2.274385e-06	-0.021284
-2.272385e-06	-0.021188
-2.270385e-06	-0.021572
-2.268385e-06	-0.021188
-2.266385e-06	-0.021284
-2.264385e-06	-0.020996
-2.262385e-06	-0.021092
-2.260385e-06	-0.020612
-2.258385e-06	-0.021188
-2.256385e-06	-0.021188
-2.254385e-06	-0.021668
-2.252385e-06	-0.02138
-2.250385e-06	-0.021668
-2.248385e-06	-0.021572
-2.246385e-06	-0.022244
-2.244385e-06	-0.022244
-2.242385e-06	-0.02234
-2.240385e-06	-0.021668
-2.238385e-06	-0.022436
-2.236385e-06	-0.022244
-2.234385e-06	-0.02186
-2.232385e-06	-0.021668
-2.230385e-06	-0.022724
-2.228385e-06	-0.021572
-2.226385e-06	-0.021764
-2.224385e-06	-0.02138
-2.222385e-06	-0.021668
-2.220385e-06	-0.02138
-2.218385e-06	-0.02186
-2.216385e-06	-0.020708
-2.214385e-06	-0.021572
-2.212385e-06	-0.0209
-2.210385e-06	-0.021188
-2.208385e-06	-0.020996
-2.206385e-06	-0.021668
-2.204385e-06	-0.0209
-2.202385e-06	-0.021092
-2.200385e-06	-0.020804
-2.198385e-06	-0.021284
-2.196385e-06	-0.020324
-2.194385e-06	-0.021188
-2.192385e-06	-0.020516
-2.190385e-06	-0.021188
-2.188385e-06	-0.020132
-2.186385e-06	-0.0209
-2.184385e-06	-0.020132
-2.182385e-06	-0.020324
-2.180385e-06	-0.019652
-2.178385e-06	-0.020612
-2.176385e-06	-0.019652
-2.174385e-06	-0.020708
-2.172385e-06	-0.01946
-2.170385e-06	-0.019844
-2.168385e-06	-0.019556
-2.166385e-06	-0.020036
-2.164385e-06	-0.019364
-2.162385e-06	-0.019844
-2.160385e-06	-0.019172
-2.158385e-06	-0.019748
-2.156385e-06	-0.018596
-2.154385e-06	-0.019268
-2.152385e-06	-0.018212
-2.150385e-06	-0.019268
-2.148385e-06	-0.018884
-2.146385e-06	-0.019172
-2.144385e-06	-0.018788
-2.142385e-06	-0.018692
-2.140385e-06	-0.017828
-2.138385e-06	-0.0185
-2.136385e-06	-0.018692
-2.134385e-06	-0.019172
-2.132385e-06	-0.018596
-2.130385e-06	-0.018692
-2.128385e-06	-0.018404
-2.126385e-06	-0.018596
-2.124385e-06	-0.018212
-2.122385e-06	-0.018692
-2.120385e-06	-0.017924
-2.118385e-06	-0.018692
-2.116385e-06	-0.0185
-2.114385e-06	-0.019076
-2.112385e-06	-0.019268
-2.110385e-06	-0.01994
-2.108385e-06	-0.019556
-2.106385e-06	-0.019556
-2.104385e-06	-0.019364
-2.102385e-06	-0.01994
-2.100385e-06	-0.019268
-2.098385e-06	-0.01946
-2.096385e-06	-0.019364
-2.094385e-06	-0.019556
-2.092385e-06	-0.019076
-2.090385e-06	-0.019364
-2.088385e-06	-0.019172
-2.086385e-06	-0.01994
-2.084385e-06	-0.019076
-2.082385e-06	-0.019172
-2.080385e-06	-0.019268
-2.078385e-06	-0.01994
-2.076385e-06	-0.019268
-2.074385e-06	-0.019172
-2.072385e-06	-0.0185
-2.070385e-06	-0.019172
-2.068385e-06	-0.018116
-2.066385e-06	-0.0185
-2.064385e-06	-0.018404
-2.062385e-06	-0.018788
-2.060385e-06	-0.018116
-2.058385e-06	-0.018788
-2.056385e-06	-0.01802
-2.054385e-06	-0.0185
-2.052385e-06	-0.018308
-2.050385e-06	-0.018788
-2.048385e-06	-0.018788
-2.046385e-06	-0.018596
-2.044385e-06	-0.017924
-2.042385e-06	-0.0185
-2.040385e-06	-0.01802
-2.038385e-06	-0.0185
-2.036385e-06	-0.017828
-2.034385e-06	-0.017636
-2.032385e-06	-0.017348
-2.030385e-06	-0.018116
-2.028385e-06	-0.017924
-2.026385e-06	-0.018308
-2.024385e-06	-0.01802
-2.022385e-06	-0.019076
-2.020385e-06	-0.018404
-2.018385e-06	-0.01898
-2.016385e-06	-0.0185
-2.014385e-06	-0.018884
-2.012385e-06	-0.017828
-2.010385e-06	-0.018116
-2.008385e-06	-0.018308
-2.006385e-06	-0.01898
-2.004385e-06	-0.017924
