LECROYHDO6104A	50809	Waveform
Segments	1	SegmentSize	2502
Segment	TrigTime	TimeSinceSegment1
#1	19-Dec-2022 19:45:35	0                 
Time	Ampl
-2.501629e-06	-0.01855
-2.499629e-06	-0.018364
-2.497629e-06	-0.018798
-2.495629e-06	-0.01855
-2.493629e-06	-0.018736
-2.491629e-06	-0.018426
-2.489629e-06	-0.018736
-2.487629e-06	-0.018798
-2.485629e-06	-0.019294
-2.483629e-06	-0.019046
-2.481629e-06	-0.01917
-2.479629e-06	-0.019232
-2.477629e-06	-0.019418
-2.475629e-06	-0.019542
-2.473629e-06	-0.019666
-2.471629e-06	-0.019728
-2.469629e-06	-0.019542
-2.467629e-06	-0.019542
-2.465629e-06	-0.019728
-2.463629e-06	-0.019542
-2.461629e-06	-0.01979
-2.459629e-06	-0.019542
-2.457629e-06	-0.020224
-2.455629e-06	-0.02041
-2.453629e-06	-0.019976
-2.451629e-06	-0.019976
-2.449629e-06	-0.019852
-2.447629e-06	-0.019604
-2.445629e-06	-0.019852
-2.443629e-06	-0.019604
-2.441629e-06	-0.019728
-2.439629e-06	-0.01917
-2.437629e-06	-0.019108
-2.435629e-06	-0.019046
-2.433629e-06	-0.01917
-2.431629e-06	-0.018922
-2.429629e-06	-0.018798
-2.427629e-06	-0.018798
-2.425629e-06	-0.019046
-2.423629e-06	-0.018612
-2.421629e-06	-0.018984
-2.419629e-06	-0.018612
-2.417629e-06	-0.018798
-2.415629e-06	-0.018922
-2.413629e-06	-0.018922
-2.411629e-06	-0.018674
-2.409629e-06	-0.018364
-2.407629e-06	-0.018054
-2.405629e-06	-0.017868
-2.403629e-06	-0.017372
-2.401629e-06	-0.01762
-2.399629e-06	-0.018054
-2.397629e-06	-0.017558
-2.395629e-06	-0.017558
-2.393629e-06	-0.017186
-2.391629e-06	-0.017124
-2.389629e-06	-0.017062
-2.387629e-06	-0.016752
-2.385629e-06	-0.016938
-2.383629e-06	-0.017124
-2.381629e-06	-0.017062
-2.379629e-06	-0.01669
-2.377629e-06	-0.017186
-2.375629e-06	-0.017062
-2.373629e-06	-0.017434
-2.371629e-06	-0.01762
-2.369629e-06	-0.017372
-2.367629e-06	-0.017434
-2.365629e-06	-0.017806
-2.363629e-06	-0.017434
-2.361629e-06	-0.017496
-2.359629e-06	-0.017558
-2.357629e-06	-0.017806
-2.355629e-06	-0.017806
-2.353629e-06	-0.01762
-2.351629e-06	-0.017682
-2.349629e-06	-0.017558
-2.347629e-06	-0.017868
-2.345629e-06	-0.01793
-2.343629e-06	-0.018178
-2.341629e-06	-0.018612
-2.339629e-06	-0.01793
-2.337629e-06	-0.01824
-2.335629e-06	-0.018488
-2.333629e-06	-0.018984
-2.331629e-06	-0.018612
-2.329629e-06	-0.01917
-2.327629e-06	-0.019046
-2.325629e-06	-0.019108
-2.323629e-06	-0.01917
-2.321629e-06	-0.019046
-2.319629e-06	-0.019232
-2.317629e-06	-0.019108
-2.315629e-06	-0.018984
-2.313629e-06	-0.019418
-2.311629e-06	-0.019418
-2.309629e-06	-0.019356
-2.307629e-06	-0.018922
-2.305629e-06	-0.019542
-2.303629e-06	-0.019604
-2.301629e-06	-0.0201
-2.299629e-06	-0.0201
-2.297629e-06	-0.020472
-2.295629e-06	-0.0201
-2.293629e-06	-0.020224
-2.291629e-06	-0.020162
-2.289629e-06	-0.020224
-2.287629e-06	-0.020472
-2.285629e-06	-0.02072
-2.283629e-06	-0.01979
-2.281629e-06	-0.020348
-2.279629e-06	-0.019976
-2.277629e-06	-0.020038
-2.275629e-06	-0.019418
-2.273629e-06	-0.019852
-2.271629e-06	-0.020162
-2.269629e-06	-0.020286
-2.267629e-06	-0.0201
-2.265629e-06	-0.02041
-2.263629e-06	-0.020472
-2.261629e-06	-0.020658
-2.259629e-06	-0.020224
-2.257629e-06	-0.020162
-2.255629e-06	-0.019976
-2.253629e-06	-0.020286
-2.251629e-06	-0.020162
-2.249629e-06	-0.02041
-2.247629e-06	-0.020286
-2.245629e-06	-0.020348
-2.243629e-06	-0.019914
-2.241629e-06	-0.020596
-2.239629e-06	-0.021154
-2.237629e-06	-0.02072
-2.235629e-06	-0.020038
-2.233629e-06	-0.019852
-2.231629e-06	-0.019852
-2.229629e-06	-0.020224
-2.227629e-06	-0.019976
-2.225629e-06	-0.019976
-2.223629e-06	-0.020038
-2.221629e-06	-0.020038
-2.219629e-06	-0.020472
-2.217629e-06	-0.020472
-2.215629e-06	-0.020286
-2.213629e-06	-0.020286
-2.211629e-06	-0.019976
-2.209629e-06	-0.020162
-2.207629e-06	-0.019976
-2.205629e-06	-0.019914
-2.203629e-06	-0.019666
-2.201629e-06	-0.019542
-2.199629e-06	-0.01948
-2.197629e-06	-0.019542
-2.195629e-06	-0.019108
-2.193629e-06	-0.019728
-2.191629e-06	-0.019728
-2.189629e-06	-0.020038
-2.187629e-06	-0.019728
-2.185629e-06	-0.020472
-2.183629e-06	-0.020224
-2.181629e-06	-0.020286
-2.179629e-06	-0.020162
-2.177629e-06	-0.0201
-2.175629e-06	-0.020038
-2.173629e-06	-0.020348
-2.171629e-06	-0.01979
-2.169629e-06	-0.019914
-2.167629e-06	-0.019914
-2.165629e-06	-0.020162
-2.163629e-06	-0.019852
-2.161629e-06	-0.0201
-2.159629e-06	-0.019976
-2.157629e-06	-0.020596
-2.155629e-06	-0.020348
-2.153629e-06	-0.02041
-2.151629e-06	-0.020782
-2.149629e-06	-0.020968
-2.147629e-06	-0.02072
-2.145629e-06	-0.021092
-2.143629e-06	-0.02103
-2.141629e-06	-0.02103
-2.139629e-06	-0.021216
-2.137629e-06	-0.021092
-2.135629e-06	-0.02103
-2.133629e-06	-0.020968
-2.131629e-06	-0.020906
-2.129629e-06	-0.02165
-2.127629e-06	-0.022146
-2.125629e-06	-0.022394
-2.123629e-06	-0.022456
-2.121629e-06	-0.022456
-2.119629e-06	-0.022332
-2.117629e-06	-0.022394
-2.115629e-06	-0.022642
-2.113629e-06	-0.02258
-2.111629e-06	-0.022642
-2.109629e-06	-0.023014
-2.107629e-06	-0.022828
-2.105629e-06	-0.023014
-2.103629e-06	-0.022952
-2.101629e-06	-0.0232
-2.099629e-06	-0.02289
-2.097629e-06	-0.022704
-2.095629e-06	-0.022518
-2.093629e-06	-0.022952
-2.091629e-06	-0.022456
-2.089629e-06	-0.02289
-2.087629e-06	-0.022394
-2.085629e-06	-0.02227
-2.083629e-06	-0.022022
-2.081629e-06	-0.022208
-2.079629e-06	-0.022146
-2.077629e-06	-0.022084
-2.075629e-06	-0.021898
-2.073629e-06	-0.022394
-2.071629e-06	-0.022456
-2.069629e-06	-0.022332
-2.067629e-06	-0.022208
-2.065629e-06	-0.022394
-2.063629e-06	-0.022456
-2.061629e-06	-0.022766
-2.059629e-06	-0.022828
-2.057629e-06	-0.023014
-2.055629e-06	-0.022952
-2.053629e-06	-0.0232
-2.051629e-06	-0.022828
-2.049629e-06	-0.02289
-2.047629e-06	-0.022766
-2.045629e-06	-0.022642
-2.043629e-06	-0.022394
-2.041629e-06	-0.022332
-2.039629e-06	-0.022084
-2.037629e-06	-0.021712
-2.035629e-06	-0.02134
-2.033629e-06	-0.021464
-2.031629e-06	-0.02103
-2.029629e-06	-0.021216
-2.027629e-06	-0.020472
-2.025629e-06	-0.019976
-2.023629e-06	-0.019604
-2.021629e-06	-0.019232
-2.019629e-06	-0.01886
-2.017629e-06	-0.018798
-2.015629e-06	-0.018302
-2.013629e-06	-0.018364
-2.011629e-06	-0.018054
-2.009629e-06	-0.018364
-2.007629e-06	-0.018178
-2.005629e-06	-0.018178
-2.003629e-06	-0.017744
-2.001629e-06	-0.018116
-1.999629e-06	-0.018178
-1.997629e-06	-0.018364
-1.995629e-06	-0.018426
-1.993629e-06	-0.01855
-1.991629e-06	-0.018612
-1.989629e-06	-0.018674
-1.987629e-06	-0.018736
-1.985629e-06	-0.018922
-1.983629e-06	-0.018984
-1.981629e-06	-0.01855
-1.979629e-06	-0.01824
-1.977629e-06	-0.018302
-1.975629e-06	-0.018302
-1.973629e-06	-0.018364
-1.971629e-06	-0.018488
-1.969629e-06	-0.018984
-1.967629e-06	-0.01917
-1.965629e-06	-0.019232
-1.963629e-06	-0.018984
-1.961629e-06	-0.019418
-1.959629e-06	-0.019542
-1.957629e-06	-0.019914
-1.955629e-06	-0.01948
-1.953629e-06	-0.01948
-1.951629e-06	-0.01917
-1.949629e-06	-0.018674
-1.947629e-06	-0.018426
-1.945629e-06	-0.01824
-1.943629e-06	-0.017806
-1.941629e-06	-0.01824
-1.939629e-06	-0.01793
-1.937629e-06	-0.017868
-1.935629e-06	-0.017868
-1.933629e-06	-0.018178
-1.931629e-06	-0.018178
-1.929629e-06	-0.01824
-1.927629e-06	-0.01855
-1.925629e-06	-0.01855
-1.923629e-06	-0.018426
-1.921629e-06	-0.01855
-1.919629e-06	-0.01855
-1.917629e-06	-0.018612
-1.915629e-06	-0.018674
-1.913629e-06	-0.018736
-1.911629e-06	-0.018922
-1.909629e-06	-0.018984
-1.907629e-06	-0.018426
-1.905629e-06	-0.018984
-1.903629e-06	-0.018798
-1.901629e-06	-0.01886
-1.899629e-06	-0.018922
-1.897629e-06	-0.018984
-1.895629e-06	-0.01886
-1.893629e-06	-0.019046
-1.891629e-06	-0.018612
-1.889629e-06	-0.019232
-1.887629e-06	-0.019294
-1.885629e-06	-0.01948
-1.883629e-06	-0.019356
-1.881629e-06	-0.01979
-1.879629e-06	-0.019914
-1.877629e-06	-0.0201
-1.875629e-06	-0.01979
-1.873629e-06	-0.01979
-1.871629e-06	-0.01979
-1.869629e-06	-0.019976
-1.867629e-06	-0.01979
-1.865629e-06	-0.020162
-1.863629e-06	-0.0201
-1.861629e-06	-0.020348
-1.859629e-06	-0.020472
-1.857629e-06	-0.02072
-1.855629e-06	-0.020596
-1.853629e-06	-0.020782
-1.851629e-06	-0.020534
-1.849629e-06	-0.021092
-1.847629e-06	-0.021092
-1.845629e-06	-0.020968
-1.843629e-06	-0.020844
-1.841629e-06	-0.02134
-1.839629e-06	-0.021464
-1.837629e-06	-0.021278
-1.835629e-06	-0.020906
-1.833629e-06	-0.021402
-1.831629e-06	-0.021402
-1.829629e-06	-0.021712
-1.827629e-06	-0.021526
-1.825629e-06	-0.021402
-1.823629e-06	-0.021526
-1.821629e-06	-0.021402
-1.819629e-06	-0.021464
-1.817629e-06	-0.021216
-1.815629e-06	-0.020968
-1.813629e-06	-0.021092
-1.811629e-06	-0.020906
-1.809629e-06	-0.020658
-1.807629e-06	-0.020534
-1.805629e-06	-0.020596
-1.803629e-06	-0.020348
-1.801629e-06	-0.020472
-1.799629e-06	-0.020162
-1.797629e-06	-0.020534
-1.795629e-06	-0.01979
-1.793629e-06	-0.019852
-1.791629e-06	-0.01917
-1.789629e-06	-0.019108
-1.787629e-06	-0.01917
-1.785629e-06	-0.019418
-1.783629e-06	-0.01917
-1.781629e-06	-0.018798
-1.779629e-06	-0.018674
-1.777629e-06	-0.018674
-1.775629e-06	-0.01855
-1.773629e-06	-0.018426
-1.771629e-06	-0.018426
-1.769629e-06	-0.01855
-1.767629e-06	-0.018364
-1.765629e-06	-0.018426
-1.763629e-06	-0.018054
-1.761629e-06	-0.018612
-1.759629e-06	-0.01855
-1.757629e-06	-0.018736
