LECROYHDO6104A	50809	Waveform
Segments	1	SegmentSize	2502
Segment	TrigTime	TimeSinceSegment1
#1	19-Dec-2022 19:33:58	0                 
Time	Ampl
-2.501568e-06	-0.02512
-2.499568e-06	-0.0261
-2.497568e-06	-0.02512
-2.495568e-06	-0.02757
-2.493568e-06	-0.02512
-2.491568e-06	-0.02561
-2.489568e-06	-0.02561
-2.487568e-06	-0.02561
-2.485568e-06	-0.02414
-2.483568e-06	-0.02659
-2.481568e-06	-0.02512
-2.479568e-06	-0.02659
-2.477568e-06	-0.02414
-2.475568e-06	-0.02561
-2.473568e-06	-0.02561
-2.471568e-06	-0.02659
-2.469568e-06	-0.0261
-2.467568e-06	-0.02267
-2.465568e-06	-0.02316
-2.463568e-06	-0.02463
-2.461568e-06	-0.02218
-2.459568e-06	-0.02463
-2.457568e-06	-0.02316
-2.455568e-06	-0.02659
-2.453568e-06	-0.02463
-2.451568e-06	-0.02365
-2.449568e-06	-0.02757
-2.447568e-06	-0.02757
-2.445568e-06	-0.02365
-2.443568e-06	-0.02806
-2.441568e-06	-0.02659
-2.439568e-06	-0.02806
-2.437568e-06	-0.02267
-2.435568e-06	-0.02659
-2.433568e-06	-0.0261
-2.431568e-06	-0.02708
-2.429568e-06	-0.0261
-2.427568e-06	-0.02708
-2.425568e-06	-0.02512
-2.423568e-06	-0.02855
-2.421568e-06	-0.02414
-2.419568e-06	-0.02561
-2.417568e-06	-0.02414
-2.415568e-06	-0.02904
-2.413568e-06	-0.02316
-2.411568e-06	-0.0261
-2.409568e-06	-0.02365
-2.407568e-06	-0.02953
-2.405568e-06	-0.0261
-2.403568e-06	-0.0261
-2.401568e-06	-0.02365
-2.399568e-06	-0.02904
-2.397568e-06	-0.0261
-2.395568e-06	-0.02757
-2.393568e-06	-0.02512
-2.391568e-06	-0.02708
-2.389568e-06	-0.0261
-2.387568e-06	-0.02904
-2.385568e-06	-0.0261
-2.383568e-06	-0.02708
-2.381568e-06	-0.02365
-2.379568e-06	-0.02708
-2.377568e-06	-0.02806
-2.375568e-06	-0.02708
-2.373568e-06	-0.02365
-2.371568e-06	-0.02757
-2.369568e-06	-0.02708
-2.367568e-06	-0.02757
-2.365568e-06	-0.02463
-2.363568e-06	-0.02806
-2.361568e-06	-0.02806
-2.359568e-06	-0.03002
