198.19940623569042, 1581.3174449982366
198.59368391371777, 1595.5860769489063
198.98738600389396, 1624.4231889129787
199.27829487547928, 1663.8091138588247
199.56067150362423, 1706.2842949357641
199.83695367216893, 1747.2290648811654
200.11323584071366, 1788.1738348265671
200.38951800925835, 1828.5854697466375
200.66119547499397, 1867.3621572556945
200.91215177808877, 1905.8047468155432
201.1147587016882, 1938.4468272997938
201.28743505702866, 1966.4541872971695
201.5334988633888, 1907.9159615158533
201.8008594202409, 1863.1539447890837
202.0472110205266, 1821.8679684274703
202.2889579180032, 1783.1166683005722
202.53070481547982, 1743.3904926987839
202.7591689163918, 1704.939154256468
203.00959390762398, 1665.4816943304504
203.24266271134502, 1626.4616785277817
203.4930877025772, 1586.7767476576232
203.73943930286293, 1545.4907712960098
203.98118620033955, 1506.7394711691118
204.22293309781617, 1467.0132955673234
204.45139719872813, 1428.5619571250077
204.70182218996032, 1389.10449719899
204.93489099368136, 1350.0844813963213
205.18531598491356, 1310.3995505261628
205.43166758519925, 1269.1135741645494
205.64201878170488, 1238.560090531049
206.05330246442483, 1199.1662588411555
206.4331904461738, 1161.9437407089717
206.8130784279228, 1152.0177358737233
207.19296640967175, 1154.8094247336371
207.53517955025552, 1127.5129114367028
207.7426528075055, 1097.9416886983568
208.12541872851014, 1082.2255143758798
208.5053067102591, 1065.6304750419476
208.88519469200807, 1052.137312219032
209.26508267375704, 1046.243746848103
209.64497065550603, 1045.158090069247
210.024858637255, 1015.3800755635011
210.40474661900396, 988.0835622665668
210.78463460075292, 962.3379872251394
211.17795296569506, 951.8863866477468
211.49644490998963, 996.8118981156176
211.78155275891842, 1040.391539830654
212.0325090620132, 1079.8577486391373
212.29958182493974, 1118.8690155593404
212.5505381280345, 1158.3352243678237
212.81761089096108, 1197.0052848718146
213.06856719405584, 1236.8127000965105
213.3356399569824, 1275.3690251284306
213.55513079088178, 1314.4182038726558
213.79660359890548, 1347.9566281963198
214.06088064941224, 1385.8061685089438
214.311836952507, 1424.5899644850047
214.57890971543355, 1464.2836442376301
214.82986601852835, 1503.067440213691
215.0969387814549, 1542.7611199663165
215.32469446655008, 1579.7426461541822
215.5850372792172, 1630.4132571086943
215.9303899898981, 1657.31341951811
216.31027797164705, 1687.8669031516106
216.69016595339605, 1718.1101991340092
217.070053935145, 1748.5085889419588
217.44994191689398, 1778.9069787499084
217.82982989864294, 1809.150274732307
218.2241075766703, 1841.202998679465
218.5677941119926, 1875.5630833997288
218.8658880306856, 1919.3250510579305
219.1421701992303, 1958.67041592734
219.41845236777502, 1997.802526786617
219.68552513070156, 2036.9417461128983
219.97677258337578, 2051.8979606901767
220.35090468661338, 2021.0084404346499
220.73079266836237, 1991.540613580005
221.11068065011133, 1962.07278672536
221.4905686318603, 1932.2947722196132
221.8704566136093, 1904.2227897949251
222.25034459535826, 1873.3591185103232
222.59255773594202, 1837.9977262847492
222.789626135883, 1801.2643502177648
223.02340335542084, 1763.469177960471
223.23459982079876, 1726.6145105683763
223.45907908274134, 1688.3100283674698
223.70082598021796, 1647.365258422068
223.93991631838165, 1607.3016259251253
224.1340866536176, 1572.4770969418423
224.35699613051162, 1535.7420165471044
224.58838244666782, 1503.1811756857614
224.88242561176185, 1447.881364372597
225.09950445847554, 1409.5768821716906
225.32398372041808, 1371.4754990280535
225.5657306178947, 1330.287010213929
225.80747751537132, 1289.0985213998051
226.00087503335263, 1251.7120469377537
226.373855960888, 1197.9720363844144
226.56725347886928, 1159.927520976813
226.8090003763459, 1118.9827510314117
227.0507472738225, 1077.7942622172864
227.29249417129913, 1036.6057734031624
227.53424106877574, 995.6610034577611
227.77598796625236, 954.7162335123594
228.01507830441608, 914.6526010154162
228.20924863965203, 879.8280720321341
228.43215811654605, 843.0929916373957
228.67390501402267, 803.1230971668847
228.89838427596524, 788.1546966461701
229.09146783693683, 831.5938922858463
229.29553989324828, 870.7550832374131
229.50275151965678, 911.6998531828149
229.70996314606532, 952.6446231282162
229.91717477247386, 993.5893930736179
230.1243863988824, 1034.5341630190192
230.33159802529093, 1075.478932964421
230.5520924482641, 1117.5391854243612
230.76328891364201, 1159.927520976812
230.97050054005055, 1200.8722909222138
231.17771216645906, 1241.817060867615
231.3849237928676, 1282.7618308130168
231.59213541927613, 1323.7066007584176
231.79934704568467, 1364.6513707038193
232.0065586720932, 1405.5961406492206
232.21377029850171, 1446.5409105946223
232.42098192491025, 1487.4856805400236
232.6281935513188, 1527.435265104808
232.8354051777273, 1566.674002969151
233.06975165997505, 1608.1265205577247
233.4075395017553, 1618.0540024770262
233.81966040316783, 1628.0006864890152
234.1995483849168, 1630.9474691744795
234.57943636666576, 1651.730041798282
234.95932434841473, 1650.6443850194269
235.35360202644208, 1640.6020598150149
235.68949865099717, 1663.6944226264836
235.97413000595395, 1703.2331221754089
236.26426423377322, 1741.6844606177247
236.52669434304337, 1778.2985337419782
236.8242289860915, 1803.5668970124793
237.2002797154996, 1796.087928091476
237.50917852894193, 1814.7595014230592
237.67034312725968, 1860.8934522816803
237.80848421153203, 1899.279174105494
237.94662529580438, 1937.451641919176
238.08476638007673, 1974.9843477024606
238.23703552978603, 2014.1843121104157
238.55099253949592, 2033.7261341298122
238.93828093647377, 2034.5126813879624
239.31076850299388, 2051.096642591497
239.69065648474285, 2053.1128623236573
240.0705444664918, 2056.059645009122
240.45043244824078, 2040.3951686284945
240.81880867296707, 2039.1027200822382
241.15495197802977, 2058.5514858063043
241.37974519698207, 2105.9998568364676
241.57282875795366, 2146.0140638285648
241.76591231892525, 2186.0282708206614
