# radius. data. error_up. error_down
0.6003799685338649, 55.07347047822603, 63.31562125844786, 47.25245148969435
1.2631974747924595, 92.25893272380048, 100.07757690899555, 84.4371221341566
1.987413542316034, 110.20927954403777, 116.1272894588417, 104.29206123034604
2.7082158300432493, 123.29840393425754, 128.37177546234454, 118.6485390011973
3.240864428414529, 135.12334134829462, 138.50189489516234, 129.8362375199137
4.032416065544579, 142.29287262148603, 146.3078734625622, 138.27470537596108
4.746390793679073, 145.65955215167077, 148.83070620714224, 141.8535340042153
5.421725492524324, 147.33616330730945, 150.9292407555833, 144.79829014159768
6.171668596194383, 148.58847626680918, 151.54748122421114, 145.41811381244992
6.886088599954487, 152.58922828786578, 154.06952236767896, 150.47644491940514
7.5247127972214845, 155.32341852940306, 157.4385767012003, 152.78871176814005
8.199750645649662, 156.57731469112719, 158.6908896607, 154.46532292377873
9.586239993667192, 157.6048129347622, 159.29567291042048, 155.2806720693443
10.894261881437945, 153.56131445364684, 155.25217442930511, 151.87045447798857
12.280009103412791, 153.53202521249548, 155.43424268511103, 151.84037363572503
13.628897398600845, 154.34895756028544, 156.251175032901, 152.2361741918248
15.014199344950079, 153.6855958282622, 155.58860490198995, 152.20609334956123
16.322666508346444, 150.2761698380187, 152.5995191023244, 148.37316076429096
17.70811687990421, 149.82416560295275, 151.7255914744561, 147.9219481303372
19.055520923006895, 148.52752298116988, 150.00623385875866, 146.20259051463975
20.402182840066885, 146.17409287460057, 148.4990253411307, 144.9059478928569
21.751516410880555, 147.6250977132624, 149.52731518587794, 145.72288024064684
23.10055313127714, 148.65338755800963, 150.554813429513, 146.75117008539408
24.448847725631047, 148.62488991797045, 150.10518399778363, 146.29995745144035
25.79803287123618, 149.86453725967496, 151.55460563422105, 147.53881319203265
27.221826421666094, 150.67988640524052, 152.37153798201098, 148.5655198345555
28.570121016020018, 150.65138876520135, 153.18688712757654, 147.69159220668718
29.917673484331246, 149.56610364037576, 152.3137511008204, 146.18359208794703
